"sigma_o","sigma_x","Number of Components","Seed"
"26, 18, 21, 54, 3, 45, 2, 44, 4, 38, 6, 34, 66, 70, 61, 28, 71, 10, 72, 16, 49, 30, 33, 40, 75, 50, 62, 52, 51, 39, 11, 58, 9, 43, 73, 42, 65, 32, 20, 46, 68, 37, 14, 7, 8, 12, 59, 60, 57, 41, 17, 23, 29, 24, 35, 5, 56, 63, 64, 27, 15, 31, 69, 74, 47, 25, 19, 36, 48, 67, 53, 22, 55, 13, 1","47, 40, 14, 23, 1, 12, 74, 43, 35, 3, 34, 51, 9, 60, 30, 32, 26, 21, 53, 67, 61, 57, 13, 31, 70, 73, 27, 11, 46, 4, 29, 22, 45, 24, 54, 48, 71, 36, 16, 72, 7, 62, 5, 42, 50, 66, 65, 41, 56, 37, 15, 64, 68, 52, 6, 58, 10, 2, 18, 25, 39, 55, 75, 59, 33, 69, 49, 44, 17, 8, 63, 19, 28, 20, 38","5","13807780"
"25, 34, 65, 15, 2, 52, 62, 37, 29, 10, 67, 56, 63, 12, 73, 6, 19, 20, 49, 35, 4, 31, 70, 32, 3, 7, 8, 51, 28, 38, 74, 26, 30, 75, 24, 17, 42, 43, 66, 71, 5, 18, 36, 55, 11, 27, 48, 59, 33, 1, 68, 58, 13, 47, 60, 9, 23, 61, 45, 57, 69, 64, 46, 21, 39, 14, 16, 72, 22, 40, 44, 54, 41, 53, 50","43, 63, 58, 37, 65, 39, 41, 57, 38, 22, 36, 47, 48, 69, 66, 60, 44, 61, 35, 71, 45, 21, 1, 28, 46, 11, 7, 73, 59, 68, 26, 19, 31, 54, 2, 13, 9, 51, 32, 49, 8, 4, 55, 67, 56, 50, 52, 30, 74, 33, 5, 70, 15, 16, 24, 72, 64, 20, 23, 6, 62, 34, 14, 27, 42, 25, 40, 18, 53, 29, 3, 10, 12, 17, 75","7","13807780"
"15, 51, 70, 41, 53, 10, 54, 58, 56, 33, 48, 71, 45, 64, 66, 50, 32, 42, 75, 19, 24, 72, 28, 47, 23, 39, 18, 40, 65, 37, 34, 52, 35, 57, 68, 30, 20, 29, 17, 62, 69, 31, 49, 11, 2, 27, 43, 67, 6, 8, 73, 13, 61, 36, 22, 46, 21, 60, 59, 55, 38, 26, 14, 16, 3, 5, 44, 63, 1, 7, 74, 25, 12, 9, 4","37, 25, 12, 47, 4, 45, 11, 28, 8, 23, 29, 6, 67, 35, 75, 22, 30, 60, 19, 36, 31, 63, 33, 20, 34, 54, 70, 3, 68, 62, 55, 58, 61, 59, 74, 48, 16, 14, 49, 38, 40, 39, 57, 56, 42, 5, 27, 1, 41, 21, 51, 53, 44, 43, 2, 50, 13, 46, 65, 71, 72, 17, 24, 10, 7, 69, 52, 15, 18, 9, 26, 66, 64, 73, 32","6","13807780"
"71, 13, 64, 61, 43, 63, 20, 21, 59, 69, 41, 65, 33, 51, 44, 19, 37, 39, 38, 35, 29, 66, 4, 50, 52, 58, 70, 68, 7, 46, 36, 53, 55, 30, 49, 10, 42, 27, 12, 25, 28, 72, 16, 15, 5, 14, 32, 22, 45, 1, 73, 62, 9, 31, 60, 48, 8, 47, 75, 74, 24, 11, 17, 67, 2, 6, 57, 56, 26, 40, 23, 34, 54, 3, 18","20, 52, 40, 30, 33, 51, 68, 34, 37, 3, 36, 4, 71, 21, 63, 13, 12, 5, 60, 57, 46, 58, 43, 31, 45, 25, 42, 38, 22, 41, 61, 18, 7, 54, 26, 53, 44, 56, 70, 35, 16, 69, 66, 67, 49, 39, 9, 17, 15, 11, 8, 47, 23, 50, 73, 19, 29, 72, 2, 64, 65, 24, 27, 32, 75, 10, 55, 62, 48, 1, 74, 59, 6, 28, 14","5","13807780"
"45, 41, 62, 14, 72, 32, 34, 18, 42, 53, 33, 56, 46, 26, 70, 60, 55, 28, 49, 69, 37, 54, 67, 40, 25, 17, 2, 57, 29, 35, 75, 27, 71, 22, 9, 50, 59, 65, 7, 11, 63, 74, 15, 23, 68, 19, 5, 43, 73, 31, 20, 30, 12, 3, 44, 24, 52, 13, 64, 48, 8, 51, 61, 39, 38, 36, 6, 58, 21, 10, 4, 16, 66, 1, 47","20, 4, 41, 44, 49, 14, 31, 75, 46, 29, 22, 53, 62, 58, 24, 32, 30, 73, 26, 15, 60, 12, 70, 54, 72, 21, 13, 36, 35, 38, 43, 16, 23, 48, 34, 18, 57, 2, 66, 69, 67, 68, 51, 8, 19, 50, 45, 71, 33, 6, 5, 55, 59, 63, 17, 7, 11, 39, 3, 56, 1, 25, 65, 28, 42, 52, 64, 10, 40, 27, 9, 74, 47, 37, 61","4","13807780"
"18, 57, 25, 35, 12, 72, 34, 5, 71, 30, 64, 9, 15, 20, 29, 24, 27, 46, 1, 43, 42, 48, 13, 21, 51, 17, 31, 22, 54, 70, 65, 62, 50, 28, 52, 68, 74, 47, 3, 55, 41, 60, 7, 19, 59, 75, 58, 37, 66, 14, 73, 23, 2, 39, 4, 26, 49, 32, 45, 6, 63, 53, 10, 40, 44, 33, 61, 8, 16, 67, 56, 11, 69, 36, 38","43, 65, 12, 39, 35, 15, 10, 52, 16, 28, 2, 22, 58, 26, 59, 14, 40, 33, 51, 11, 72, 71, 4, 64, 56, 29, 25, 73, 55, 75, 13, 48, 61, 8, 6, 50, 34, 49, 36, 5, 70, 1, 47, 63, 30, 41, 23, 68, 38, 62, 74, 21, 20, 37, 69, 17, 45, 57, 3, 46, 7, 32, 24, 66, 42, 19, 54, 53, 44, 18, 27, 31, 60, 9, 67","2","13807780"
"15, 50, 29, 59, 44, 66, 70, 3, 2, 12, 32, 7, 17, 56, 69, 10, 36, 64, 6, 72, 18, 61, 38, 28, 21, 73, 63, 8, 43, 1, 49, 55, 57, 20, 22, 42, 25, 53, 13, 23, 35, 26, 74, 19, 11, 46, 41, 9, 47, 30, 24, 4, 27, 40, 33, 52, 39, 71, 65, 45, 48, 37, 31, 16, 54, 75, 68, 60, 5, 67, 62, 58, 51, 14, 34","10, 27, 57, 17, 3, 62, 60, 2, 48, 37, 13, 44, 51, 50, 8, 52, 5, 24, 40, 43, 42, 11, 1, 15, 75, 61, 41, 28, 33, 72, 6, 7, 29, 14, 54, 74, 39, 70, 67, 30, 4, 68, 35, 45, 12, 71, 55, 34, 21, 22, 66, 25, 23, 16, 64, 19, 18, 69, 26, 46, 73, 65, 63, 38, 36, 56, 9, 59, 53, 58, 49, 47, 31, 20, 32","6","13807780"
"23, 56, 43, 38, 21, 7, 12, 37, 66, 42, 11, 33, 29, 20, 40, 17, 45, 54, 24, 75, 73, 16, 70, 46, 60, 32, 57, 1, 4, 63, 51, 13, 74, 15, 59, 50, 71, 48, 6, 25, 44, 62, 69, 47, 18, 41, 14, 68, 61, 49, 52, 39, 26, 58, 27, 5, 55, 28, 8, 65, 53, 22, 9, 36, 64, 31, 35, 67, 10, 30, 2, 3, 72, 34, 19","70, 33, 34, 28, 13, 40, 44, 43, 59, 61, 30, 68, 24, 35, 16, 15, 17, 1, 60, 4, 19, 39, 67, 55, 72, 22, 65, 8, 42, 56, 69, 41, 26, 3, 45, 36, 14, 53, 37, 51, 47, 73, 29, 9, 11, 6, 62, 27, 21, 31, 5, 48, 54, 74, 32, 23, 50, 66, 58, 46, 38, 7, 71, 10, 75, 63, 64, 12, 49, 2, 25, 18, 20, 52, 57","2","13807780"
"30, 73, 68, 26, 67, 51, 65, 40, 41, 19, 13, 33, 45, 49, 71, 60, 48, 31, 46, 12, 39, 50, 11, 44, 64, 6, 56, 66, 24, 28, 32, 42, 70, 15, 62, 34, 53, 25, 1, 75, 20, 2, 58, 63, 54, 61, 14, 9, 52, 8, 35, 55, 10, 36, 59, 69, 37, 72, 5, 22, 27, 17, 57, 16, 38, 29, 47, 4, 7, 23, 43, 74, 18, 3, 21","10, 47, 14, 60, 17, 16, 66, 67, 53, 39, 27, 68, 75, 50, 41, 1, 24, 71, 18, 74, 44, 21, 9, 37, 49, 52, 48, 55, 36, 6, 26, 56, 3, 8, 23, 35, 59, 70, 20, 46, 69, 13, 31, 2, 28, 5, 19, 11, 65, 40, 12, 22, 64, 38, 54, 42, 30, 15, 63, 33, 34, 45, 51, 43, 29, 57, 73, 61, 58, 32, 7, 25, 72, 4, 62","5","13807780"
"47, 67, 72, 36, 74, 41, 59, 15, 71, 20, 39, 57, 22, 23, 10, 35, 18, 11, 34, 43, 31, 54, 46, 28, 17, 70, 55, 7, 40, 58, 75, 27, 19, 21, 50, 6, 44, 13, 5, 12, 4, 9, 24, 56, 25, 65, 14, 51, 37, 62, 49, 63, 66, 60, 32, 53, 61, 64, 29, 69, 48, 33, 30, 42, 45, 68, 8, 38, 16, 73, 2, 1, 3, 26, 52","25, 35, 10, 30, 19, 59, 39, 48, 15, 7, 20, 38, 54, 44, 31, 61, 55, 58, 62, 17, 40, 67, 72, 23, 24, 8, 73, 4, 52, 43, 57, 21, 37, 13, 32, 14, 1, 68, 29, 3, 53, 63, 65, 9, 22, 12, 69, 18, 74, 64, 11, 34, 50, 46, 75, 27, 45, 56, 42, 71, 2, 41, 6, 28, 33, 70, 26, 49, 51, 5, 16, 47, 36, 60, 66","3","13807780"
"54, 49, 42, 39, 28, 70, 26, 43, 22, 23, 63, 15, 72, 8, 62, 53, 47, 61, 37, 74, 9, 55, 71, 48, 16, 2, 67, 20, 38, 34, 33, 50, 3, 68, 40, 36, 30, 5, 1, 58, 60, 19, 31, 32, 52, 29, 65, 17, 18, 25, 51, 69, 14, 46, 59, 45, 24, 21, 57, 64, 7, 11, 12, 44, 27, 4, 41, 73, 35, 56, 10, 66, 6, 75, 13","11, 41, 22, 1, 46, 68, 56, 52, 58, 10, 70, 31, 18, 29, 69, 50, 25, 64, 45, 4, 15, 35, 51, 20, 62, 7, 13, 74, 75, 8, 44, 38, 71, 60, 12, 9, 55, 30, 19, 26, 57, 23, 32, 42, 14, 27, 2, 40, 33, 37, 16, 48, 72, 28, 63, 65, 5, 66, 61, 34, 6, 73, 47, 67, 54, 21, 3, 53, 49, 43, 17, 39, 36, 59, 24","3","13807780"
"62, 56, 32, 10, 5, 36, 40, 42, 23, 6, 8, 37, 47, 9, 33, 64, 73, 17, 19, 55, 39, 4, 69, 72, 2, 48, 7, 68, 49, 54, 14, 21, 35, 26, 63, 70, 38, 13, 60, 27, 25, 67, 50, 71, 75, 15, 41, 12, 11, 3, 57, 24, 43, 65, 45, 66, 20, 53, 51, 46, 61, 16, 44, 22, 59, 28, 29, 52, 74, 30, 34, 1, 18, 58, 31","67, 57, 29, 27, 21, 25, 68, 22, 30, 17, 47, 40, 31, 66, 8, 1, 65, 11, 4, 43, 24, 74, 39, 14, 26, 34, 37, 33, 15, 56, 36, 28, 54, 3, 9, 58, 44, 46, 20, 63, 19, 73, 7, 61, 10, 5, 18, 2, 60, 23, 55, 13, 6, 49, 48, 50, 53, 16, 35, 38, 51, 70, 41, 62, 64, 12, 42, 75, 69, 71, 32, 45, 59, 72, 52","2","13807780"
"7, 31, 64, 51, 54, 73, 53, 33, 58, 23, 57, 49, 4, 9, 36, 26, 66, 12, 22, 69, 67, 28, 62, 32, 65, 45, 2, 19, 38, 1, 42, 47, 18, 40, 15, 13, 6, 75, 56, 60, 3, 17, 37, 29, 39, 21, 11, 16, 72, 46, 43, 34, 35, 27, 24, 59, 41, 71, 68, 74, 14, 8, 63, 48, 30, 25, 55, 61, 10, 70, 5, 52, 50, 20, 44","70, 25, 60, 30, 14, 48, 55, 10, 75, 72, 54, 12, 41, 19, 15, 11, 9, 29, 71, 73, 62, 52, 3, 37, 2, 51, 45, 61, 28, 33, 16, 32, 67, 42, 18, 40, 57, 43, 23, 1, 8, 50, 74, 46, 35, 64, 56, 66, 49, 21, 38, 36, 65, 58, 69, 68, 26, 34, 5, 4, 39, 53, 31, 59, 7, 44, 17, 13, 27, 22, 63, 24, 6, 47, 20","3","13807780"
"70, 32, 57, 16, 54, 51, 12, 11, 62, 58, 50, 25, 41, 65, 1, 31, 52, 19, 66, 33, 75, 37, 10, 17, 43, 8, 45, 3, 4, 21, 6, 9, 71, 2, 73, 72, 61, 7, 49, 46, 48, 53, 35, 69, 22, 42, 34, 29, 63, 55, 60, 15, 47, 56, 59, 27, 44, 26, 67, 36, 40, 64, 20, 5, 13, 14, 74, 68, 38, 18, 23, 28, 24, 39, 30","67, 34, 35, 74, 14, 65, 38, 69, 16, 44, 61, 31, 40, 75, 19, 12, 49, 70, 18, 1, 71, 22, 39, 21, 29, 9, 68, 48, 6, 46, 73, 51, 66, 41, 7, 50, 30, 43, 47, 26, 37, 20, 54, 24, 60, 11, 13, 58, 27, 10, 64, 8, 55, 15, 17, 57, 53, 4, 42, 72, 2, 3, 5, 28, 23, 25, 52, 45, 62, 59, 33, 32, 63, 56, 36","5","13807780"
"16, 21, 67, 30, 69, 43, 23, 42, 32, 61, 24, 52, 74, 18, 72, 17, 64, 13, 15, 68, 37, 19, 28, 5, 26, 47, 11, 46, 8, 2, 1, 49, 60, 27, 59, 40, 4, 39, 36, 63, 62, 6, 20, 12, 55, 51, 25, 7, 45, 14, 65, 34, 33, 48, 31, 10, 38, 35, 70, 9, 44, 50, 73, 75, 3, 22, 54, 66, 29, 58, 71, 41, 53, 56, 57","11, 28, 32, 15, 24, 2, 57, 4, 73, 66, 63, 23, 17, 42, 18, 6, 75, 70, 44, 52, 62, 37, 74, 7, 14, 8, 69, 71, 47, 5, 34, 29, 19, 22, 65, 46, 35, 1, 50, 45, 21, 31, 58, 72, 27, 64, 51, 13, 20, 33, 39, 59, 41, 9, 43, 16, 36, 3, 56, 40, 26, 53, 38, 12, 30, 60, 49, 68, 61, 55, 10, 25, 54, 67, 48","4","13807780"
"56, 53, 42, 11, 71, 64, 60, 52, 7, 37, 6, 3, 68, 35, 51, 27, 34, 24, 9, 49, 40, 4, 16, 50, 30, 57, 32, 8, 29, 21, 70, 38, 23, 15, 61, 12, 69, 59, 55, 36, 33, 22, 43, 1, 44, 14, 25, 58, 39, 20, 31, 66, 45, 72, 46, 63, 75, 74, 5, 73, 17, 2, 48, 10, 54, 18, 13, 67, 19, 47, 62, 65, 41, 26, 28","58, 14, 49, 37, 11, 8, 61, 54, 55, 50, 23, 26, 72, 57, 25, 73, 65, 41, 48, 10, 12, 7, 30, 60, 19, 22, 46, 35, 15, 1, 6, 31, 38, 74, 39, 51, 21, 20, 53, 43, 29, 13, 27, 52, 66, 68, 9, 2, 47, 45, 5, 71, 63, 42, 36, 24, 44, 17, 16, 18, 69, 62, 56, 40, 75, 28, 59, 4, 3, 67, 32, 33, 70, 64, 34","2","13807780"
"69, 51, 5, 29, 72, 62, 49, 37, 28, 38, 61, 50, 67, 75, 68, 18, 1, 7, 64, 40, 45, 41, 56, 44, 65, 70, 15, 53, 52, 30, 34, 12, 71, 8, 10, 24, 6, 2, 58, 4, 13, 16, 46, 36, 32, 60, 23, 35, 22, 39, 20, 47, 74, 26, 63, 54, 25, 48, 57, 11, 19, 17, 42, 3, 14, 59, 21, 9, 73, 31, 55, 27, 43, 66, 33","54, 20, 55, 49, 45, 56, 37, 3, 7, 68, 50, 52, 6, 53, 24, 72, 32, 67, 75, 4, 1, 13, 22, 34, 8, 39, 64, 21, 66, 59, 33, 48, 29, 15, 26, 63, 71, 42, 16, 10, 5, 47, 35, 31, 14, 17, 58, 9, 44, 27, 28, 2, 46, 70, 41, 69, 19, 43, 25, 23, 11, 61, 18, 51, 57, 40, 60, 73, 12, 30, 74, 65, 38, 62, 36","5","13807780"
"70, 48, 25, 44, 14, 40, 1, 58, 36, 22, 17, 71, 61, 15, 49, 54, 28, 32, 43, 73, 4, 21, 20, 60, 38, 34, 11, 66, 33, 52, 8, 26, 62, 7, 42, 64, 53, 45, 46, 24, 13, 12, 65, 30, 50, 9, 39, 59, 74, 56, 57, 69, 27, 19, 55, 37, 35, 2, 31, 10, 68, 47, 6, 3, 16, 51, 23, 75, 67, 18, 72, 29, 63, 41, 5","43, 7, 35, 25, 62, 45, 16, 69, 26, 10, 58, 66, 51, 41, 44, 18, 1, 57, 20, 54, 19, 32, 49, 47, 3, 11, 48, 28, 17, 15, 22, 5, 29, 73, 65, 9, 34, 74, 2, 56, 55, 46, 50, 71, 63, 30, 33, 24, 8, 64, 42, 38, 53, 39, 75, 23, 68, 40, 21, 59, 4, 67, 60, 14, 12, 52, 31, 27, 13, 61, 36, 70, 37, 72, 6","4","13807780"
"66, 62, 54, 53, 49, 63, 9, 61, 41, 38, 4, 44, 34, 6, 50, 16, 13, 71, 75, 31, 7, 24, 32, 25, 8, 21, 52, 73, 1, 58, 20, 46, 3, 29, 36, 51, 55, 64, 56, 65, 14, 47, 40, 60, 59, 2, 43, 42, 18, 30, 72, 26, 23, 27, 37, 45, 22, 19, 12, 15, 74, 33, 5, 48, 35, 67, 17, 70, 69, 68, 10, 28, 11, 57, 39","30, 46, 68, 74, 8, 12, 28, 58, 61, 7, 9, 66, 69, 24, 53, 13, 16, 6, 19, 18, 71, 26, 5, 73, 17, 34, 39, 11, 49, 31, 63, 23, 33, 57, 40, 64, 45, 54, 15, 75, 52, 29, 32, 21, 42, 60, 27, 38, 67, 14, 25, 22, 51, 48, 59, 44, 4, 56, 20, 65, 55, 50, 2, 41, 43, 72, 10, 37, 47, 36, 70, 35, 1, 62, 3","6","13807780"
"29, 24, 4, 42, 66, 9, 74, 58, 70, 26, 39, 75, 60, 47, 63, 44, 62, 19, 53, 15, 8, 25, 32, 36, 1, 35, 57, 30, 59, 51, 2, 43, 7, 28, 16, 54, 13, 61, 11, 27, 46, 72, 73, 23, 41, 67, 40, 34, 52, 38, 33, 48, 6, 49, 50, 56, 5, 14, 71, 37, 3, 64, 68, 55, 20, 12, 21, 17, 45, 22, 10, 65, 31, 69, 18","52, 70, 16, 8, 61, 68, 15, 38, 69, 10, 58, 60, 27, 17, 53, 7, 43, 26, 45, 14, 4, 1, 19, 65, 63, 13, 40, 33, 18, 11, 66, 75, 28, 29, 55, 6, 71, 35, 34, 49, 57, 74, 31, 62, 64, 32, 73, 37, 21, 44, 59, 3, 24, 23, 54, 51, 48, 42, 25, 36, 22, 30, 46, 67, 39, 2, 5, 12, 41, 9, 20, 72, 56, 47, 50","3","13807780"
"63, 70, 48, 41, 6, 45, 28, 39, 75, 58, 54, 37, 74, 50, 11, 43, 69, 72, 17, 18, 67, 10, 15, 2, 53, 29, 21, 25, 60, 35, 31, 55, 27, 20, 52, 47, 57, 22, 61, 13, 9, 26, 5, 64, 24, 12, 71, 33, 65, 4, 30, 1, 32, 73, 66, 34, 56, 40, 62, 44, 38, 19, 46, 7, 8, 3, 68, 36, 23, 59, 51, 16, 14, 49, 42","39, 4, 30, 6, 61, 46, 45, 53, 21, 33, 50, 1, 32, 40, 27, 52, 5, 22, 11, 23, 9, 65, 20, 44, 18, 48, 38, 55, 2, 75, 67, 15, 59, 29, 37, 14, 8, 60, 49, 7, 69, 41, 36, 70, 35, 68, 62, 10, 17, 3, 31, 19, 73, 63, 43, 51, 26, 28, 54, 47, 42, 74, 25, 56, 12, 34, 58, 13, 16, 71, 57, 66, 64, 72, 24","3","13807780"
"29, 9, 28, 48, 57, 72, 25, 26, 20, 19, 34, 37, 43, 56, 1, 60, 21, 49, 16, 12, 32, 38, 74, 24, 2, 39, 73, 36, 52, 50, 63, 47, 59, 42, 67, 61, 69, 3, 54, 6, 55, 11, 10, 17, 13, 31, 46, 64, 68, 62, 51, 33, 35, 7, 71, 58, 41, 53, 70, 45, 75, 15, 27, 44, 22, 5, 30, 40, 65, 66, 14, 4, 8, 23, 18","61, 5, 20, 56, 1, 43, 58, 72, 2, 52, 48, 42, 39, 53, 47, 19, 37, 75, 11, 49, 21, 60, 54, 25, 15, 55, 35, 63, 16, 6, 57, 64, 10, 29, 51, 22, 44, 18, 69, 9, 14, 8, 73, 46, 50, 30, 68, 23, 7, 36, 27, 71, 3, 59, 67, 41, 34, 74, 4, 38, 70, 45, 32, 66, 33, 31, 24, 65, 40, 26, 12, 28, 13, 62, 17","5","13807780"
"21, 46, 56, 73, 66, 18, 15, 23, 61, 54, 71, 31, 40, 28, 5, 55, 30, 13, 26, 11, 70, 59, 75, 74, 12, 1, 47, 38, 65, 29, 41, 64, 37, 22, 16, 17, 27, 34, 35, 68, 36, 69, 6, 14, 32, 51, 33, 58, 63, 25, 49, 2, 19, 20, 43, 7, 9, 44, 8, 72, 57, 62, 24, 50, 10, 39, 3, 52, 48, 60, 42, 67, 4, 53, 45","73, 49, 30, 26, 51, 70, 29, 52, 37, 8, 12, 71, 33, 75, 72, 36, 2, 47, 46, 38, 74, 3, 48, 55, 28, 59, 5, 60, 21, 6, 39, 23, 66, 9, 67, 45, 69, 50, 27, 4, 65, 68, 43, 42, 64, 56, 57, 14, 35, 40, 25, 41, 44, 17, 24, 31, 22, 61, 32, 15, 62, 7, 18, 63, 13, 19, 16, 11, 53, 54, 10, 20, 34, 58, 1","6","13807780"
"71, 53, 25, 13, 33, 4, 68, 41, 74, 11, 73, 30, 60, 14, 55, 56, 59, 9, 7, 63, 45, 61, 2, 49, 51, 28, 31, 66, 10, 75, 54, 40, 23, 16, 46, 8, 21, 70, 57, 24, 5, 26, 69, 36, 62, 35, 58, 27, 15, 72, 50, 32, 3, 65, 38, 12, 1, 47, 39, 42, 43, 17, 19, 52, 6, 20, 22, 64, 37, 34, 18, 67, 29, 44, 48","54, 69, 68, 16, 6, 40, 23, 64, 26, 36, 4, 14, 21, 72, 3, 71, 37, 42, 20, 49, 57, 50, 56, 5, 27, 74, 53, 46, 31, 33, 35, 61, 22, 45, 51, 34, 13, 25, 30, 9, 15, 63, 75, 18, 47, 10, 67, 7, 66, 11, 8, 70, 28, 17, 73, 24, 41, 60, 12, 58, 29, 2, 62, 55, 44, 43, 38, 52, 32, 59, 39, 1, 19, 48, 65","3","13807780"
"9, 25, 23, 70, 22, 57, 5, 66, 42, 74, 67, 71, 75, 60, 41, 50, 26, 46, 18, 2, 34, 21, 31, 20, 58, 47, 73, 43, 27, 44, 61, 6, 30, 16, 52, 51, 40, 65, 33, 72, 24, 38, 64, 32, 39, 55, 37, 1, 53, 13, 28, 36, 56, 48, 11, 10, 63, 69, 68, 35, 54, 17, 3, 12, 49, 59, 29, 62, 8, 19, 7, 4, 45, 14, 15","47, 46, 49, 69, 4, 38, 31, 37, 51, 26, 59, 1, 62, 30, 44, 54, 40, 63, 39, 18, 28, 53, 25, 56, 10, 70, 65, 12, 35, 27, 66, 74, 73, 23, 20, 16, 11, 22, 41, 42, 57, 64, 33, 52, 14, 34, 2, 3, 60, 45, 48, 6, 17, 43, 55, 21, 68, 36, 71, 72, 5, 32, 67, 8, 50, 29, 15, 13, 9, 24, 61, 58, 19, 7, 75","5","13807780"
"35, 13, 9, 66, 44, 31, 65, 29, 5, 41, 28, 63, 50, 33, 67, 21, 19, 60, 36, 26, 1, 53, 10, 3, 68, 64, 20, 47, 12, 8, 34, 17, 11, 70, 23, 27, 2, 30, 71, 16, 15, 58, 18, 32, 62, 75, 43, 45, 73, 54, 55, 39, 49, 46, 7, 37, 74, 51, 42, 59, 14, 52, 48, 6, 61, 38, 72, 4, 40, 56, 57, 25, 22, 24, 69","11, 50, 27, 62, 17, 61, 31, 35, 10, 75, 71, 47, 1, 8, 45, 19, 39, 6, 34, 18, 16, 40, 51, 2, 41, 7, 52, 29, 5, 12, 28, 55, 60, 26, 65, 49, 68, 73, 3, 32, 20, 43, 67, 42, 57, 74, 37, 22, 33, 23, 9, 54, 70, 38, 56, 46, 72, 58, 14, 30, 21, 48, 53, 59, 36, 69, 13, 44, 4, 64, 15, 66, 25, 63, 24","4","13807780"
"17, 8, 75, 67, 15, 71, 36, 44, 27, 59, 31, 40, 52, 33, 45, 1, 62, 53, 6, 26, 11, 29, 34, 3, 9, 16, 21, 35, 13, 57, 25, 69, 32, 56, 64, 20, 58, 39, 54, 42, 22, 50, 12, 41, 63, 24, 73, 37, 65, 72, 38, 51, 28, 19, 68, 30, 14, 4, 48, 61, 49, 23, 2, 5, 55, 10, 74, 46, 47, 70, 60, 66, 7, 43, 18","34, 70, 2, 56, 58, 29, 18, 31, 72, 53, 65, 51, 45, 19, 42, 6, 38, 50, 46, 5, 1, 73, 57, 60, 13, 25, 11, 33, 66, 54, 7, 12, 59, 24, 48, 71, 32, 35, 3, 74, 21, 52, 44, 36, 4, 27, 69, 47, 55, 75, 10, 17, 49, 63, 8, 37, 28, 61, 41, 62, 15, 9, 39, 16, 22, 26, 30, 68, 67, 40, 43, 14, 23, 64, 20","2","13807780"
"5, 30, 58, 18, 39, 33, 75, 52, 24, 34, 71, 59, 63, 25, 55, 64, 27, 65, 20, 2, 12, 54, 21, 14, 66, 42, 6, 74, 28, 47, 11, 40, 17, 43, 61, 4, 51, 44, 45, 10, 37, 67, 72, 57, 1, 3, 36, 56, 7, 15, 13, 38, 62, 32, 29, 50, 31, 60, 53, 35, 23, 70, 41, 26, 68, 49, 8, 19, 9, 22, 73, 48, 46, 16, 69","73, 37, 10, 36, 30, 40, 53, 34, 12, 8, 69, 41, 23, 21, 29, 16, 51, 11, 15, 22, 70, 42, 66, 35, 46, 67, 50, 31, 55, 58, 20, 4, 7, 39, 2, 14, 57, 5, 17, 74, 59, 45, 13, 24, 44, 72, 71, 33, 61, 65, 28, 3, 32, 47, 48, 18, 68, 63, 6, 62, 56, 25, 49, 1, 54, 19, 64, 38, 75, 26, 52, 60, 27, 9, 43","3","13807780"
"21, 18, 60, 45, 6, 58, 54, 46, 11, 24, 31, 22, 35, 73, 16, 2, 47, 10, 44, 61, 62, 33, 36, 5, 8, 28, 25, 52, 71, 55, 7, 43, 38, 19, 75, 67, 40, 39, 9, 48, 4, 1, 20, 27, 30, 51, 50, 68, 12, 32, 42, 72, 13, 41, 15, 66, 64, 53, 26, 69, 56, 70, 59, 37, 57, 74, 23, 29, 34, 63, 14, 49, 17, 65, 3","60, 4, 19, 42, 32, 30, 43, 15, 36, 21, 70, 25, 13, 51, 41, 40, 7, 1, 20, 39, 9, 69, 71, 63, 59, 10, 56, 72, 31, 14, 48, 46, 28, 18, 27, 44, 52, 22, 12, 16, 47, 2, 55, 3, 61, 68, 35, 64, 37, 24, 11, 62, 49, 17, 54, 23, 50, 58, 45, 6, 65, 53, 67, 34, 29, 57, 26, 5, 73, 38, 74, 66, 8, 75, 33","2","13807780"
"50, 10, 42, 68, 29, 35, 40, 1, 73, 54, 64, 27, 19, 61, 65, 43, 34, 23, 53, 2, 4, 15, 56, 7, 47, 51, 49, 69, 66, 72, 16, 12, 11, 41, 18, 37, 5, 67, 6, 33, 31, 71, 57, 58, 30, 17, 21, 59, 45, 52, 70, 13, 22, 38, 44, 3, 26, 28, 48, 63, 14, 24, 74, 46, 60, 36, 9, 62, 75, 20, 55, 39, 32, 25, 8","70, 58, 28, 42, 10, 59, 9, 52, 29, 2, 19, 41, 35, 15, 11, 72, 57, 54, 7, 75, 53, 49, 67, 69, 13, 60, 3, 30, 17, 38, 8, 16, 50, 64, 46, 62, 68, 44, 1, 20, 61, 40, 36, 31, 25, 24, 43, 4, 37, 65, 39, 34, 74, 22, 56, 23, 63, 45, 51, 55, 73, 18, 12, 32, 27, 47, 66, 5, 48, 33, 21, 6, 71, 14, 26","8","13807780"
