"sigma_o","sigma_x","Number of Components","Seed"
"20, 74, 16, 3, 40, 71, 21, 8, 31, 60, 36, 56, 33, 18, 64, 63, 28, 61, 53, 65, 55, 29, 47, 69, 73, 54, 1, 72, 67, 38, 22, 66, 42, 27, 45, 13, 51, 32, 11, 5, 41, 19, 50, 23, 58, 15, 24, 25, 75, 26, 46, 34, 43, 35, 7, 10, 37, 62, 2, 57, 12, 52, 70, 6, 4, 14, 49, 9, 39, 44, 59, 17, 48, 68, 30","24, 54, 32, 63, 20, 38, 33, 52, 11, 58, 34, 36, 35, 3, 29, 9, 73, 60, 46, 66, 10, 19, 44, 56, 27, 69, 74, 70, 49, 31, 53, 39, 65, 68, 21, 72, 26, 75, 6, 41, 67, 18, 57, 61, 7, 4, 2, 42, 62, 40, 12, 13, 28, 45, 48, 14, 23, 8, 30, 50, 22, 5, 16, 17, 64, 59, 43, 37, 15, 1, 51, 55, 47, 25, 71","5","7325547"
"57, 10, 73, 65, 71, 21, 54, 66, 18, 59, 75, 37, 49, 25, 44, 45, 50, 56, 17, 53, 34, 1, 22, 29, 58, 40, 24, 60, 32, 67, 41, 3, 43, 30, 48, 42, 31, 9, 39, 27, 11, 23, 62, 6, 5, 12, 26, 33, 63, 28, 74, 35, 51, 14, 15, 70, 72, 19, 36, 20, 38, 13, 2, 68, 55, 7, 46, 47, 4, 69, 61, 8, 64, 16, 52","51, 23, 29, 61, 18, 1, 11, 49, 21, 47, 59, 22, 65, 74, 42, 12, 10, 38, 57, 4, 31, 7, 52, 35, 54, 24, 25, 34, 41, 69, 30, 62, 17, 40, 15, 16, 68, 43, 73, 37, 19, 67, 13, 66, 58, 3, 20, 53, 14, 44, 6, 72, 46, 63, 55, 60, 70, 32, 45, 33, 75, 8, 48, 39, 27, 2, 9, 36, 64, 71, 56, 50, 5, 26, 28","4","7325547"
"46, 1, 48, 17, 26, 64, 8, 49, 20, 70, 27, 42, 57, 62, 52, 61, 4, 47, 55, 34, 53, 28, 24, 21, 73, 39, 11, 10, 44, 45, 12, 59, 16, 67, 3, 31, 29, 50, 36, 15, 60, 75, 7, 66, 58, 22, 54, 35, 43, 40, 56, 72, 51, 65, 5, 2, 25, 41, 33, 63, 14, 6, 9, 23, 19, 69, 74, 18, 68, 71, 13, 38, 37, 32, 30","59, 74, 34, 32, 58, 35, 29, 65, 19, 28, 47, 52, 56, 44, 21, 12, 11, 2, 24, 16, 27, 42, 60, 10, 9, 43, 54, 48, 38, 68, 30, 55, 1, 69, 57, 13, 73, 36, 15, 23, 14, 25, 51, 31, 75, 40, 39, 7, 33, 70, 26, 18, 45, 66, 71, 46, 41, 8, 64, 50, 53, 20, 63, 72, 49, 22, 61, 62, 37, 67, 6, 3, 17, 5, 4","4","7325547"
"37, 64, 63, 13, 15, 72, 9, 22, 54, 40, 16, 73, 70, 68, 33, 8, 30, 23, 5, 27, 31, 26, 57, 71, 49, 2, 17, 51, 36, 11, 46, 20, 29, 50, 56, 59, 48, 25, 38, 45, 34, 58, 55, 65, 7, 3, 4, 44, 24, 10, 19, 42, 21, 47, 66, 61, 28, 53, 1, 69, 35, 14, 62, 60, 74, 32, 75, 67, 18, 41, 52, 12, 43, 6, 39","39, 28, 69, 58, 70, 2, 22, 19, 61, 36, 20, 25, 52, 29, 48, 6, 42, 15, 66, 24, 59, 75, 35, 63, 74, 27, 64, 41, 5, 16, 62, 53, 7, 34, 1, 44, 4, 72, 9, 43, 60, 68, 38, 50, 67, 45, 3, 26, 11, 54, 56, 10, 55, 33, 13, 47, 18, 46, 73, 71, 49, 8, 51, 40, 37, 17, 30, 32, 65, 21, 57, 14, 23, 12, 31","5","7325547"
"66, 25, 59, 16, 58, 61, 28, 6, 64, 20, 74, 2, 30, 8, 15, 1, 72, 4, 9, 35, 70, 10, 43, 38, 54, 41, 69, 71, 17, 19, 13, 7, 67, 48, 18, 51, 53, 56, 47, 23, 14, 37, 62, 65, 29, 24, 60, 49, 36, 42, 3, 52, 34, 31, 26, 27, 57, 44, 5, 39, 63, 50, 21, 75, 12, 46, 73, 68, 55, 40, 11, 45, 32, 33, 22","10, 45, 53, 25, 56, 14, 33, 8, 66, 59, 20, 63, 70, 3, 43, 31, 35, 16, 13, 75, 55, 17, 47, 44, 23, 49, 62, 40, 67, 7, 42, 39, 2, 52, 22, 24, 26, 57, 29, 32, 27, 41, 38, 50, 6, 21, 54, 30, 12, 18, 74, 19, 69, 72, 11, 36, 15, 1, 60, 61, 51, 37, 46, 28, 34, 68, 64, 9, 5, 65, 4, 73, 58, 48, 71","2","7325547"
"65, 72, 62, 49, 12, 64, 42, 50, 41, 29, 2, 17, 57, 66, 55, 73, 53, 30, 26, 10, 74, 60, 36, 7, 23, 8, 75, 48, 61, 25, 15, 34, 3, 67, 19, 21, 22, 27, 33, 16, 43, 38, 18, 58, 45, 4, 20, 71, 13, 70, 54, 68, 69, 28, 46, 52, 24, 47, 35, 32, 14, 31, 1, 40, 6, 44, 9, 56, 11, 37, 59, 39, 63, 51, 5","13, 5, 32, 47, 48, 10, 38, 64, 63, 60, 75, 22, 36, 68, 34, 44, 24, 11, 3, 26, 7, 56, 20, 58, 9, 66, 43, 16, 59, 28, 17, 1, 29, 2, 70, 71, 19, 46, 23, 12, 8, 27, 39, 57, 67, 62, 45, 49, 73, 61, 37, 69, 25, 41, 74, 53, 54, 51, 33, 52, 31, 4, 40, 35, 72, 14, 50, 42, 18, 21, 15, 65, 6, 55, 30","3","7325547"
"55, 40, 31, 15, 67, 36, 1, 6, 66, 63, 26, 37, 9, 34, 30, 32, 51, 39, 54, 53, 73, 41, 72, 19, 45, 13, 70, 71, 2, 52, 48, 28, 21, 57, 4, 75, 5, 61, 46, 60, 14, 47, 8, 44, 10, 18, 35, 29, 42, 38, 59, 50, 56, 20, 62, 49, 23, 74, 12, 69, 17, 64, 58, 33, 24, 16, 27, 43, 3, 25, 11, 68, 22, 65, 7","42, 50, 5, 51, 33, 1, 22, 69, 75, 17, 35, 62, 43, 11, 27, 57, 26, 20, 39, 44, 34, 64, 55, 52, 37, 21, 49, 31, 6, 65, 3, 25, 16, 63, 19, 23, 14, 13, 68, 8, 41, 32, 47, 56, 38, 74, 7, 70, 12, 48, 61, 18, 72, 10, 4, 60, 59, 53, 29, 24, 40, 45, 2, 73, 9, 28, 66, 67, 36, 54, 30, 58, 71, 46, 15","3","7325547"
"70, 32, 63, 13, 36, 71, 73, 69, 47, 62, 4, 20, 65, 25, 38, 33, 54, 2, 42, 64, 49, 7, 15, 34, 68, 67, 59, 55, 11, 75, 51, 1, 60, 27, 6, 46, 19, 56, 61, 57, 52, 40, 26, 18, 22, 10, 31, 16, 48, 66, 72, 53, 35, 44, 23, 9, 37, 29, 28, 14, 12, 17, 5, 39, 58, 50, 74, 41, 24, 3, 8, 21, 43, 30, 45","56, 6, 39, 52, 53, 15, 66, 8, 42, 9, 44, 63, 67, 26, 11, 37, 41, 61, 16, 72, 62, 55, 29, 25, 49, 34, 58, 46, 27, 50, 57, 20, 32, 10, 2, 24, 33, 73, 14, 65, 74, 18, 71, 30, 69, 48, 22, 28, 23, 35, 1, 36, 47, 54, 43, 5, 45, 38, 19, 59, 3, 12, 21, 68, 70, 13, 31, 64, 75, 51, 4, 40, 60, 7, 17","3","7325547"
"62, 37, 26, 52, 31, 73, 42, 27, 49, 35, 69, 10, 1, 6, 70, 23, 32, 48, 28, 24, 58, 68, 36, 45, 11, 21, 13, 18, 44, 9, 46, 60, 5, 64, 67, 33, 3, 54, 4, 16, 2, 57, 71, 47, 22, 17, 19, 43, 56, 61, 30, 65, 25, 74, 66, 29, 55, 34, 40, 14, 15, 38, 72, 63, 7, 20, 51, 53, 50, 75, 39, 41, 12, 59, 8","8, 57, 9, 69, 24, 37, 18, 34, 73, 75, 70, 54, 35, 26, 74, 51, 16, 30, 38, 4, 45, 59, 52, 72, 15, 71, 44, 40, 43, 66, 20, 7, 32, 5, 14, 47, 22, 29, 63, 17, 13, 64, 6, 31, 23, 11, 28, 36, 12, 60, 62, 68, 1, 48, 42, 25, 27, 46, 10, 53, 39, 21, 65, 50, 58, 2, 61, 67, 41, 3, 19, 49, 56, 55, 33","3","7325547"
"17, 49, 69, 20, 14, 22, 2, 44, 13, 45, 38, 30, 70, 60, 58, 8, 27, 31, 41, 19, 54, 40, 46, 59, 16, 57, 43, 26, 56, 25, 5, 10, 7, 3, 9, 33, 65, 63, 28, 21, 72, 75, 62, 71, 29, 4, 34, 35, 39, 24, 23, 15, 42, 32, 6, 74, 18, 37, 68, 50, 55, 47, 12, 51, 11, 67, 52, 61, 1, 64, 66, 53, 36, 73, 48","55, 15, 42, 8, 4, 58, 57, 22, 60, 10, 63, 65, 73, 46, 13, 66, 12, 59, 1, 2, 40, 6, 7, 25, 9, 36, 19, 17, 24, 41, 33, 75, 56, 26, 37, 38, 14, 30, 43, 28, 52, 3, 39, 16, 35, 31, 68, 27, 62, 45, 32, 21, 61, 74, 50, 23, 20, 29, 44, 5, 11, 48, 70, 18, 47, 54, 51, 71, 53, 49, 72, 64, 67, 34, 69","5","7325547"
"58, 40, 66, 1, 70, 31, 25, 28, 62, 59, 68, 65, 24, 2, 49, 75, 72, 37, 71, 6, 27, 69, 22, 55, 44, 23, 11, 42, 56, 3, 47, 54, 14, 30, 50, 57, 48, 8, 12, 53, 33, 46, 13, 45, 41, 61, 16, 52, 63, 20, 18, 73, 17, 26, 38, 29, 39, 74, 36, 35, 5, 64, 60, 4, 21, 32, 7, 34, 15, 9, 19, 51, 67, 10, 43","21, 37, 48, 62, 7, 4, 39, 66, 27, 71, 38, 61, 55, 16, 60, 59, 52, 5, 35, 22, 70, 56, 65, 17, 19, 63, 36, 44, 43, 33, 1, 8, 42, 25, 13, 46, 67, 29, 34, 30, 18, 23, 31, 3, 54, 9, 58, 15, 11, 26, 72, 10, 74, 73, 2, 47, 12, 32, 53, 40, 41, 49, 24, 57, 6, 51, 68, 69, 64, 20, 28, 50, 45, 75, 14","2","7325547"
"15, 31, 37, 52, 7, 4, 11, 70, 12, 59, 19, 33, 25, 53, 74, 47, 5, 21, 35, 56, 68, 43, 34, 18, 60, 63, 27, 32, 72, 75, 66, 9, 73, 22, 1, 50, 39, 8, 54, 65, 13, 17, 40, 44, 69, 23, 28, 36, 46, 71, 62, 42, 10, 64, 58, 38, 14, 6, 16, 20, 2, 51, 67, 41, 24, 45, 49, 57, 55, 3, 26, 29, 30, 48, 61","72, 30, 70, 69, 8, 18, 3, 62, 19, 44, 11, 47, 65, 12, 31, 35, 43, 9, 42, 37, 4, 53, 54, 68, 29, 14, 13, 21, 36, 39, 17, 38, 48, 2, 63, 28, 26, 58, 74, 61, 24, 41, 51, 59, 45, 64, 60, 15, 22, 10, 49, 56, 1, 46, 73, 20, 23, 34, 40, 5, 71, 50, 16, 7, 55, 6, 75, 52, 57, 33, 25, 32, 27, 66, 67","7","7325547"
"72, 5, 31, 37, 4, 13, 6, 57, 65, 60, 18, 35, 24, 8, 16, 23, 20, 26, 33, 66, 32, 40, 39, 58, 38, 2, 59, 42, 69, 12, 50, 75, 27, 7, 44, 61, 10, 43, 71, 48, 17, 9, 51, 21, 28, 15, 67, 30, 19, 53, 29, 68, 63, 55, 45, 1, 52, 46, 22, 25, 34, 11, 70, 64, 49, 74, 47, 41, 54, 14, 36, 56, 3, 73, 62","19, 47, 12, 35, 69, 73, 58, 21, 56, 48, 7, 23, 60, 65, 70, 1, 5, 50, 32, 9, 10, 54, 15, 43, 42, 25, 51, 53, 22, 68, 61, 17, 8, 72, 52, 11, 40, 64, 28, 26, 31, 34, 37, 2, 57, 67, 14, 33, 59, 46, 62, 6, 27, 38, 66, 24, 44, 4, 30, 55, 29, 39, 13, 16, 45, 18, 63, 75, 49, 20, 41, 71, 36, 74, 3","2","7325547"
"19, 39, 65, 34, 43, 35, 57, 74, 15, 31, 1, 14, 29, 73, 64, 56, 72, 20, 9, 46, 6, 44, 22, 75, 45, 63, 62, 16, 25, 51, 3, 17, 24, 11, 12, 68, 49, 52, 59, 7, 21, 55, 67, 66, 33, 60, 18, 2, 54, 13, 23, 71, 69, 30, 37, 70, 32, 40, 4, 8, 26, 53, 28, 58, 47, 36, 42, 41, 48, 61, 10, 50, 27, 38, 5","74, 12, 40, 11, 37, 44, 71, 15, 50, 4, 54, 41, 23, 68, 29, 70, 58, 51, 24, 9, 10, 49, 42, 69, 46, 64, 39, 13, 35, 38, 62, 43, 6, 36, 61, 53, 1, 28, 8, 66, 7, 32, 75, 67, 57, 56, 30, 59, 2, 47, 65, 16, 48, 5, 19, 45, 18, 25, 3, 22, 73, 27, 21, 20, 26, 72, 60, 31, 55, 33, 52, 63, 34, 14, 17","2","7325547"
"21, 2, 16, 32, 75, 40, 72, 65, 25, 1, 58, 52, 36, 61, 19, 28, 29, 56, 64, 50, 44, 30, 31, 22, 62, 71, 13, 70, 15, 11, 55, 33, 73, 60, 43, 38, 47, 67, 26, 8, 10, 42, 9, 37, 14, 45, 51, 41, 66, 69, 53, 7, 35, 3, 39, 57, 48, 63, 49, 59, 4, 34, 20, 6, 24, 23, 68, 54, 17, 5, 18, 74, 27, 46, 12","55, 26, 42, 53, 29, 30, 27, 51, 39, 41, 10, 31, 62, 5, 43, 32, 21, 4, 13, 59, 67, 3, 57, 40, 36, 68, 63, 60, 35, 44, 64, 45, 52, 73, 65, 58, 69, 74, 75, 38, 66, 12, 37, 56, 24, 22, 25, 19, 46, 48, 70, 18, 6, 72, 34, 7, 28, 14, 17, 1, 23, 71, 50, 2, 54, 47, 33, 20, 61, 15, 8, 49, 9, 11, 16","3","7325547"
"73, 61, 47, 70, 54, 26, 39, 2, 16, 49, 43, 65, 48, 21, 62, 22, 8, 57, 19, 72, 64, 9, 27, 29, 71, 45, 51, 59, 10, 23, 12, 34, 1, 35, 32, 30, 58, 69, 56, 46, 14, 7, 75, 4, 36, 40, 28, 55, 52, 66, 25, 33, 41, 20, 67, 5, 68, 44, 3, 42, 24, 74, 31, 53, 50, 18, 38, 6, 37, 60, 15, 17, 13, 63, 11","35, 64, 68, 57, 30, 25, 56, 63, 49, 13, 33, 20, 55, 34, 31, 74, 59, 27, 7, 18, 60, 19, 17, 6, 69, 23, 24, 52, 53, 46, 45, 48, 66, 11, 39, 67, 3, 50, 28, 44, 42, 9, 73, 8, 21, 38, 16, 2, 71, 14, 47, 65, 75, 4, 37, 15, 26, 32, 41, 51, 70, 58, 29, 61, 62, 22, 72, 54, 12, 5, 36, 43, 40, 10, 1","4","7325547"
"14, 43, 31, 50, 22, 33, 75, 67, 18, 37, 28, 70, 26, 66, 16, 4, 44, 56, 2, 12, 9, 42, 20, 19, 40, 11, 30, 57, 55, 48, 45, 25, 3, 51, 62, 13, 71, 6, 1, 49, 52, 41, 60, 8, 29, 10, 64, 35, 63, 61, 39, 46, 5, 58, 74, 7, 65, 32, 36, 15, 21, 38, 69, 24, 72, 17, 54, 68, 53, 34, 47, 59, 23, 27, 73","52, 22, 33, 29, 12, 70, 8, 72, 42, 69, 15, 59, 25, 14, 11, 16, 62, 37, 21, 28, 40, 26, 10, 34, 60, 50, 32, 46, 5, 68, 55, 23, 13, 36, 75, 6, 27, 35, 61, 47, 39, 3, 18, 2, 48, 38, 57, 9, 65, 4, 1, 24, 20, 30, 73, 41, 7, 49, 43, 58, 31, 56, 45, 44, 19, 64, 67, 74, 63, 54, 71, 51, 53, 66, 17","4","7325547"
"21, 26, 32, 33, 69, 35, 4, 48, 36, 7, 20, 24, 39, 46, 60, 72, 42, 61, 6, 2, 43, 54, 58, 12, 50, 18, 73, 9, 47, 59, 1, 30, 71, 34, 3, 65, 22, 70, 66, 19, 38, 55, 14, 11, 44, 51, 49, 57, 28, 75, 56, 37, 40, 45, 31, 64, 62, 17, 23, 5, 53, 8, 67, 10, 15, 52, 41, 68, 74, 27, 25, 13, 16, 29, 63","53, 21, 14, 44, 58, 22, 41, 64, 66, 1, 49, 40, 54, 6, 74, 38, 61, 71, 57, 28, 26, 20, 34, 48, 11, 45, 52, 10, 39, 68, 18, 35, 24, 43, 72, 4, 5, 50, 42, 60, 27, 67, 59, 3, 30, 7, 15, 63, 70, 23, 75, 69, 37, 46, 19, 62, 47, 56, 12, 65, 36, 9, 2, 16, 8, 55, 33, 17, 13, 29, 32, 31, 25, 51, 73","5","7325547"
"72, 8, 62, 61, 41, 2, 36, 68, 54, 40, 12, 18, 53, 59, 29, 22, 33, 19, 71, 73, 7, 57, 3, 65, 11, 50, 39, 56, 5, 43, 13, 38, 52, 21, 70, 47, 35, 64, 30, 6, 14, 60, 49, 48, 37, 46, 63, 26, 28, 58, 17, 27, 24, 15, 45, 9, 20, 55, 31, 69, 75, 25, 1, 42, 34, 51, 66, 67, 4, 74, 23, 32, 10, 44, 16","62, 1, 5, 70, 4, 28, 10, 42, 60, 57, 16, 30, 9, 34, 33, 8, 23, 26, 12, 75, 58, 47, 71, 21, 65, 19, 6, 35, 56, 50, 43, 20, 45, 13, 41, 11, 18, 44, 32, 36, 52, 59, 64, 73, 51, 2, 17, 49, 31, 38, 74, 25, 3, 67, 53, 66, 63, 46, 68, 48, 69, 15, 40, 24, 61, 7, 72, 54, 22, 14, 29, 27, 39, 37, 55","5","7325547"
"63, 39, 53, 45, 55, 13, 1, 15, 49, 20, 66, 52, 57, 17, 22, 29, 10, 2, 51, 16, 50, 59, 69, 48, 35, 61, 75, 11, 21, 44, 74, 64, 31, 28, 47, 67, 72, 56, 70, 42, 33, 32, 9, 73, 4, 12, 54, 71, 18, 65, 38, 30, 24, 36, 41, 58, 46, 14, 19, 43, 26, 34, 60, 68, 8, 37, 27, 62, 40, 23, 6, 3, 7, 25, 5","13, 35, 8, 16, 29, 33, 69, 51, 28, 52, 15, 6, 27, 59, 20, 32, 61, 17, 47, 19, 45, 73, 34, 57, 75, 25, 50, 53, 14, 3, 1, 11, 42, 26, 2, 49, 58, 43, 7, 18, 48, 64, 4, 68, 39, 55, 66, 54, 72, 36, 60, 40, 21, 74, 22, 12, 67, 10, 5, 41, 31, 9, 24, 56, 65, 30, 71, 37, 23, 38, 44, 46, 62, 63, 70","1","7325547"
"62, 3, 24, 2, 27, 52, 12, 45, 31, 66, 11, 10, 43, 36, 33, 38, 17, 55, 70, 15, 42, 5, 14, 39, 41, 74, 8, 21, 75, 65, 57, 56, 68, 32, 37, 46, 26, 30, 6, 50, 25, 1, 58, 73, 13, 60, 72, 44, 59, 18, 67, 53, 34, 23, 35, 40, 47, 20, 48, 54, 64, 69, 4, 51, 9, 49, 61, 22, 29, 28, 16, 19, 71, 63, 7","53, 12, 72, 16, 32, 49, 27, 67, 23, 56, 19, 35, 5, 58, 37, 28, 29, 60, 36, 18, 74, 75, 34, 7, 9, 43, 13, 54, 71, 3, 2, 26, 15, 52, 20, 64, 40, 51, 41, 63, 11, 46, 6, 55, 17, 48, 66, 59, 61, 4, 1, 47, 8, 65, 33, 22, 70, 10, 24, 38, 14, 42, 62, 30, 45, 39, 21, 73, 69, 44, 50, 57, 68, 31, 25","6","7325547"
"26, 7, 57, 5, 9, 24, 11, 8, 39, 34, 44, 35, 48, 25, 23, 43, 52, 67, 17, 30, 20, 63, 69, 32, 14, 56, 45, 68, 61, 64, 53, 15, 4, 60, 16, 29, 54, 31, 3, 19, 42, 74, 36, 2, 18, 10, 21, 58, 41, 28, 37, 65, 33, 46, 59, 51, 72, 62, 13, 71, 1, 73, 38, 55, 40, 22, 27, 66, 75, 70, 49, 50, 12, 6, 47","74, 24, 2, 69, 37, 49, 57, 35, 54, 22, 62, 25, 64, 75, 11, 31, 32, 58, 46, 26, 68, 51, 38, 29, 48, 7, 33, 63, 3, 19, 65, 30, 70, 13, 39, 8, 15, 6, 45, 73, 71, 16, 61, 20, 72, 44, 50, 66, 27, 41, 23, 21, 59, 42, 43, 5, 4, 56, 34, 10, 67, 12, 52, 9, 36, 18, 40, 60, 14, 47, 53, 28, 1, 55, 17","2","7325547"
"64, 37, 45, 75, 66, 27, 35, 47, 36, 59, 70, 33, 57, 68, 60, 30, 10, 28, 18, 20, 3, 44, 56, 73, 4, 51, 71, 67, 16, 31, 6, 39, 23, 15, 40, 2, 19, 26, 50, 46, 53, 49, 11, 42, 32, 24, 29, 62, 12, 63, 38, 8, 7, 41, 21, 25, 1, 72, 58, 52, 61, 14, 5, 48, 74, 43, 13, 54, 69, 65, 34, 22, 9, 55, 17","21, 41, 54, 70, 35, 11, 9, 46, 43, 55, 29, 40, 37, 1, 68, 32, 15, 2, 23, 69, 34, 8, 52, 26, 73, 13, 19, 58, 31, 27, 74, 62, 36, 47, 50, 7, 18, 56, 28, 12, 51, 5, 65, 25, 20, 66, 61, 17, 49, 64, 44, 63, 38, 6, 10, 39, 48, 22, 53, 30, 59, 67, 33, 72, 60, 75, 24, 42, 3, 16, 71, 45, 57, 14, 4","3","7325547"
"19, 13, 29, 55, 30, 16, 62, 59, 27, 12, 70, 64, 15, 48, 36, 25, 1, 9, 71, 5, 67, 14, 74, 52, 10, 68, 7, 32, 60, 73, 44, 58, 47, 8, 34, 40, 45, 6, 57, 2, 50, 20, 23, 26, 33, 4, 17, 24, 61, 35, 72, 22, 54, 28, 69, 66, 37, 42, 3, 56, 46, 49, 65, 11, 51, 18, 53, 21, 63, 38, 43, 75, 39, 41, 31","53, 62, 6, 65, 45, 61, 19, 13, 67, 51, 46, 43, 40, 64, 33, 70, 31, 22, 56, 41, 47, 9, 49, 15, 37, 12, 58, 26, 69, 2, 75, 18, 25, 17, 38, 36, 3, 50, 20, 14, 63, 4, 5, 27, 74, 16, 54, 32, 57, 52, 66, 68, 8, 24, 21, 29, 28, 30, 48, 11, 7, 39, 55, 34, 23, 73, 72, 71, 44, 10, 35, 60, 59, 1, 42","4","7325547"
"59, 12, 32, 51, 5, 23, 74, 46, 38, 1, 67, 75, 69, 2, 54, 62, 43, 10, 68, 4, 65, 35, 52, 16, 34, 73, 45, 40, 24, 28, 26, 72, 13, 8, 36, 56, 66, 53, 19, 39, 15, 41, 57, 6, 27, 14, 61, 37, 50, 3, 11, 42, 71, 21, 70, 63, 9, 48, 25, 60, 22, 17, 7, 29, 44, 31, 30, 58, 49, 33, 47, 64, 18, 20, 55","26, 70, 20, 2, 46, 40, 75, 22, 63, 67, 33, 48, 23, 35, 12, 53, 8, 1, 17, 56, 21, 73, 59, 14, 58, 42, 61, 10, 64, 66, 5, 60, 16, 51, 49, 9, 30, 4, 47, 36, 31, 6, 15, 50, 74, 62, 71, 65, 68, 28, 72, 7, 55, 24, 25, 27, 29, 32, 69, 52, 44, 13, 11, 39, 38, 57, 34, 19, 37, 45, 18, 54, 41, 3, 43","2","7325547"
"24, 14, 32, 57, 9, 69, 18, 19, 66, 23, 74, 52, 22, 73, 2, 6, 10, 70, 67, 27, 5, 28, 51, 4, 71, 31, 39, 17, 49, 26, 75, 8, 36, 64, 46, 63, 30, 62, 56, 59, 13, 29, 11, 37, 54, 34, 1, 25, 33, 48, 43, 55, 50, 44, 45, 53, 60, 3, 40, 20, 7, 72, 58, 15, 68, 41, 47, 42, 65, 21, 35, 61, 12, 38, 16","19, 3, 23, 73, 34, 21, 15, 64, 42, 28, 14, 40, 69, 5, 35, 57, 22, 37, 38, 4, 26, 2, 72, 11, 25, 1, 46, 16, 43, 7, 10, 24, 50, 55, 32, 75, 61, 18, 17, 74, 48, 41, 53, 71, 67, 29, 6, 13, 52, 66, 9, 33, 36, 54, 27, 30, 45, 12, 63, 39, 70, 65, 51, 58, 62, 56, 60, 8, 49, 68, 20, 47, 59, 44, 31","6","7325547"
"58, 68, 49, 40, 62, 71, 37, 31, 42, 67, 60, 72, 9, 6, 16, 35, 59, 14, 57, 19, 74, 52, 27, 23, 11, 34, 54, 24, 44, 17, 66, 10, 12, 21, 1, 41, 2, 55, 33, 64, 47, 36, 28, 63, 7, 51, 4, 70, 73, 3, 18, 15, 25, 32, 65, 38, 69, 53, 22, 26, 30, 20, 13, 29, 46, 75, 48, 61, 50, 56, 5, 8, 45, 43, 39","50, 75, 1, 61, 27, 49, 19, 46, 28, 6, 55, 62, 24, 42, 13, 43, 12, 38, 18, 71, 64, 16, 15, 14, 8, 70, 51, 17, 39, 41, 11, 73, 7, 58, 35, 25, 34, 40, 20, 31, 54, 33, 47, 66, 67, 60, 3, 56, 45, 26, 29, 74, 21, 9, 63, 44, 37, 59, 69, 48, 32, 2, 52, 4, 23, 68, 53, 36, 10, 5, 72, 57, 30, 65, 22","4","7325547"
"59, 45, 41, 42, 60, 72, 5, 2, 67, 8, 40, 27, 66, 7, 13, 22, 65, 25, 46, 21, 49, 63, 57, 24, 15, 37, 30, 36, 70, 19, 10, 50, 9, 33, 12, 20, 32, 56, 61, 23, 34, 16, 26, 69, 52, 6, 43, 68, 1, 71, 31, 74, 38, 48, 62, 35, 51, 73, 44, 64, 55, 29, 11, 54, 4, 53, 47, 28, 75, 18, 3, 17, 39, 14, 58","2, 39, 46, 72, 61, 17, 42, 25, 71, 16, 8, 59, 32, 20, 70, 52, 69, 21, 40, 67, 35, 12, 58, 48, 66, 60, 75, 57, 27, 24, 62, 45, 33, 5, 3, 29, 38, 73, 36, 7, 23, 64, 65, 63, 54, 1, 55, 10, 28, 41, 68, 53, 18, 49, 19, 9, 11, 47, 31, 22, 51, 30, 43, 50, 6, 44, 56, 15, 34, 26, 14, 74, 4, 37, 13","5","7325547"
"27, 26, 37, 12, 8, 35, 46, 56, 11, 16, 23, 71, 14, 1, 70, 74, 9, 66, 63, 48, 18, 75, 2, 28, 20, 22, 62, 31, 57, 59, 52, 17, 51, 55, 6, 73, 45, 64, 33, 68, 53, 58, 65, 25, 39, 36, 72, 34, 54, 69, 32, 13, 21, 61, 60, 47, 44, 49, 24, 50, 29, 3, 4, 67, 40, 42, 10, 15, 38, 30, 41, 7, 5, 43, 19","66, 53, 39, 4, 23, 54, 31, 46, 51, 71, 65, 33, 60, 63, 32, 44, 28, 20, 17, 49, 69, 38, 68, 19, 45, 14, 7, 12, 11, 8, 10, 29, 15, 18, 43, 36, 1, 16, 67, 41, 75, 55, 48, 21, 64, 57, 9, 25, 73, 42, 50, 27, 24, 2, 37, 6, 47, 58, 3, 40, 26, 13, 5, 52, 62, 35, 74, 56, 61, 70, 22, 59, 34, 72, 30","1","7325547"
"65, 13, 10, 72, 18, 64, 60, 37, 67, 33, 20, 35, 44, 7, 69, 16, 27, 48, 71, 56, 66, 49, 74, 52, 17, 29, 31, 12, 40, 9, 43, 75, 26, 41, 38, 62, 25, 4, 36, 28, 39, 54, 61, 24, 47, 51, 5, 55, 11, 42, 57, 50, 6, 1, 15, 46, 58, 53, 45, 30, 23, 70, 3, 19, 22, 63, 32, 68, 8, 73, 21, 2, 14, 34, 59","53, 68, 44, 69, 29, 38, 22, 21, 9, 51, 31, 64, 45, 15, 66, 10, 20, 63, 70, 36, 49, 43, 12, 47, 61, 27, 54, 30, 32, 34, 6, 50, 8, 18, 42, 33, 23, 35, 46, 7, 3, 19, 16, 13, 55, 73, 75, 26, 17, 52, 71, 37, 2, 56, 28, 67, 57, 1, 60, 40, 62, 58, 25, 74, 48, 24, 5, 4, 41, 14, 39, 59, 65, 11, 72","4","7325547"
