"sigma_o","sigma_x","Number of Components","Seed"
"26, 53, 54, 7, 15, 17, 1, 100, 68, 36, 96, 77, 24, 72, 84, 73, 30, 35, 57, 90, 95, 80, 46, 21, 86, 62, 56, 4, 66, 23, 98, 59, 48, 31, 41, 42, 38, 99, 82, 40, 3, 50, 43, 64, 14, 5, 44, 97, 16, 32, 78, 52, 75, 60, 67, 93, 34, 85, 49, 55, 45, 39, 22, 89, 63, 11, 28, 58, 8, 79, 25, 51, 81, 33, 6, 83, 18, 19, 61, 91, 47, 76, 88, 12, 2, 69, 20, 70, 10, 74, 65, 9, 13, 37, 27, 94, 87, 29, 71, 92","73, 82, 93, 51, 19, 2, 36, 11, 60, 64, 20, 1, 33, 97, 52, 76, 85, 89, 30, 27, 3, 62, 39, 81, 63, 23, 15, 13, 71, 45, 69, 35, 5, 80, 86, 37, 75, 54, 28, 68, 47, 92, 83, 96, 57, 99, 7, 90, 65, 42, 49, 70, 31, 25, 74, 21, 50, 22, 14, 16, 10, 48, 53, 12, 26, 46, 72, 98, 40, 43, 41, 9, 66, 55, 91, 38, 24, 34, 78, 84, 59, 61, 79, 18, 88, 44, 8, 6, 32, 95, 67, 4, 87, 29, 56, 100, 17, 77, 58, 94","3","4873077"
"58, 90, 22, 76, 94, 24, 17, 40, 1, 25, 23, 64, 82, 80, 60, 13, 87, 66, 29, 43, 81, 84, 4, 96, 34, 12, 70, 7, 62, 49, 65, 99, 35, 30, 67, 53, 37, 73, 8, 93, 44, 6, 63, 32, 28, 83, 54, 18, 88, 15, 36, 38, 39, 61, 21, 68, 52, 92, 41, 55, 51, 33, 56, 79, 2, 77, 91, 20, 50, 45, 14, 47, 72, 97, 5, 31, 86, 89, 85, 98, 75, 46, 48, 11, 26, 16, 27, 42, 19, 69, 9, 10, 78, 57, 3, 100, 74, 95, 71, 59","38, 17, 24, 83, 79, 96, 71, 36, 92, 22, 66, 56, 19, 34, 58, 20, 15, 1, 32, 23, 85, 98, 81, 11, 52, 90, 28, 77, 86, 43, 82, 100, 72, 49, 29, 25, 42, 12, 51, 39, 70, 40, 62, 74, 37, 94, 69, 63, 48, 35, 31, 2, 53, 26, 95, 50, 54, 73, 5, 4, 57, 55, 9, 93, 99, 78, 87, 18, 76, 80, 45, 7, 97, 8, 68, 75, 16, 3, 13, 21, 64, 27, 30, 14, 41, 6, 61, 44, 33, 88, 91, 84, 89, 47, 10, 65, 46, 67, 59, 60","2","4873077"
"22, 20, 38, 99, 57, 93, 92, 69, 30, 41, 23, 21, 25, 52, 49, 51, 26, 70, 27, 4, 10, 33, 19, 2, 98, 62, 58, 74, 6, 44, 84, 34, 90, 35, 7, 1, 73, 50, 14, 46, 68, 36, 83, 85, 8, 76, 86, 9, 40, 13, 37, 45, 94, 15, 87, 77, 61, 12, 63, 71, 54, 39, 64, 78, 97, 29, 5, 75, 47, 96, 31, 24, 55, 56, 43, 91, 48, 28, 17, 95, 59, 81, 18, 89, 67, 65, 53, 88, 60, 100, 16, 80, 42, 72, 66, 79, 3, 11, 32, 82","4, 16, 45, 69, 70, 15, 39, 36, 62, 58, 22, 89, 85, 32, 51, 92, 35, 93, 7, 56, 48, 12, 73, 37, 1, 27, 42, 94, 68, 87, 29, 83, 24, 31, 72, 81, 3, 14, 67, 13, 44, 9, 60, 75, 80, 91, 34, 5, 17, 20, 71, 82, 59, 74, 88, 43, 99, 11, 61, 46, 57, 23, 49, 97, 78, 95, 19, 86, 50, 100, 2, 76, 63, 18, 40, 33, 90, 66, 47, 30, 38, 28, 10, 52, 96, 26, 64, 77, 55, 54, 65, 84, 53, 41, 8, 6, 79, 21, 25, 98","3","4873077"
"92, 51, 35, 16, 78, 76, 47, 41, 32, 43, 12, 84, 24, 82, 93, 21, 65, 99, 11, 56, 44, 74, 91, 71, 54, 7, 100, 53, 48, 90, 60, 1, 27, 62, 80, 34, 61, 3, 15, 77, 33, 46, 81, 36, 75, 58, 28, 22, 18, 63, 40, 95, 94, 79, 49, 98, 9, 29, 14, 85, 68, 5, 97, 73, 57, 26, 66, 17, 31, 96, 55, 59, 25, 13, 86, 69, 39, 42, 4, 87, 83, 30, 45, 37, 72, 52, 70, 20, 19, 23, 67, 89, 88, 2, 64, 6, 10, 38, 8, 50","47, 39, 26, 32, 25, 48, 20, 7, 21, 60, 67, 46, 52, 22, 98, 16, 41, 86, 82, 35, 97, 66, 77, 19, 8, 62, 89, 80, 76, 42, 17, 55, 87, 59, 74, 73, 79, 95, 29, 5, 64, 92, 11, 40, 18, 61, 54, 23, 100, 99, 27, 69, 78, 3, 15, 4, 14, 65, 84, 56, 63, 9, 6, 37, 34, 44, 53, 36, 10, 91, 68, 13, 51, 83, 43, 70, 2, 28, 90, 30, 93, 58, 50, 72, 31, 96, 45, 88, 38, 12, 94, 49, 85, 71, 1, 57, 81, 33, 24, 75","4","4873077"
"76, 69, 75, 8, 77, 19, 59, 68, 63, 79, 64, 3, 2, 18, 95, 28, 41, 5, 72, 98, 70, 96, 45, 60, 50, 81, 86, 37, 44, 16, 26, 99, 6, 29, 14, 78, 9, 87, 55, 61, 65, 17, 57, 100, 1, 11, 74, 23, 89, 7, 30, 94, 88, 84, 52, 27, 97, 40, 80, 53, 13, 85, 49, 36, 20, 66, 71, 21, 82, 33, 67, 62, 42, 90, 12, 31, 24, 32, 93, 54, 39, 4, 58, 83, 48, 35, 34, 47, 43, 56, 25, 46, 22, 73, 51, 92, 10, 38, 15, 91","59, 67, 25, 71, 63, 6, 83, 49, 31, 66, 92, 70, 100, 13, 99, 39, 11, 58, 84, 65, 16, 20, 47, 93, 57, 56, 81, 91, 90, 34, 33, 19, 78, 89, 44, 5, 43, 27, 14, 41, 64, 42, 36, 69, 18, 96, 86, 21, 7, 60, 40, 75, 15, 74, 10, 30, 53, 82, 17, 50, 37, 72, 29, 68, 97, 85, 73, 94, 45, 77, 88, 38, 1, 61, 26, 48, 55, 35, 62, 87, 9, 24, 54, 95, 98, 32, 76, 52, 4, 23, 2, 12, 3, 8, 79, 22, 51, 46, 28, 80","4","4873077"
"85, 72, 66, 81, 83, 19, 86, 27, 95, 46, 62, 4, 43, 64, 68, 45, 47, 59, 31, 71, 99, 41, 1, 56, 25, 98, 63, 92, 33, 13, 91, 12, 29, 20, 24, 26, 75, 60, 40, 88, 17, 16, 80, 18, 3, 7, 15, 90, 48, 42, 8, 39, 94, 58, 57, 28, 23, 30, 73, 87, 51, 49, 89, 74, 44, 84, 70, 96, 69, 11, 6, 54, 78, 76, 37, 2, 55, 21, 93, 36, 53, 10, 35, 65, 50, 82, 32, 61, 22, 9, 97, 34, 67, 5, 79, 14, 38, 52, 77, 100","26, 79, 67, 30, 16, 94, 42, 5, 100, 22, 93, 15, 9, 23, 92, 60, 11, 21, 2, 27, 73, 19, 74, 46, 75, 52, 77, 48, 43, 63, 34, 81, 37, 41, 69, 36, 53, 10, 57, 82, 28, 20, 59, 91, 8, 24, 55, 80, 71, 13, 32, 62, 66, 1, 68, 87, 76, 95, 33, 97, 85, 3, 58, 7, 47, 45, 54, 4, 98, 96, 90, 17, 38, 18, 12, 84, 64, 61, 88, 65, 35, 6, 51, 89, 49, 25, 78, 72, 44, 99, 50, 83, 29, 39, 56, 31, 70, 14, 86, 40","4","4873077"
"86, 65, 51, 57, 47, 91, 87, 88, 17, 96, 44, 34, 28, 45, 82, 100, 81, 33, 20, 49, 56, 61, 74, 39, 40, 35, 37, 84, 25, 42, 76, 38, 72, 90, 95, 46, 7, 78, 85, 98, 23, 10, 9, 60, 67, 8, 27, 14, 62, 31, 83, 58, 11, 30, 75, 73, 53, 59, 99, 13, 26, 48, 93, 79, 29, 43, 19, 77, 24, 63, 3, 50, 94, 80, 22, 54, 66, 18, 97, 89, 70, 92, 16, 52, 36, 1, 6, 5, 12, 32, 21, 4, 71, 15, 64, 55, 68, 69, 41, 2","95, 49, 82, 64, 43, 56, 3, 55, 35, 44, 65, 1, 63, 19, 48, 98, 80, 66, 68, 86, 89, 85, 21, 69, 31, 51, 8, 29, 20, 92, 45, 84, 24, 83, 9, 36, 2, 34, 78, 61, 60, 67, 50, 32, 41, 58, 11, 62, 79, 57, 5, 94, 90, 81, 18, 47, 96, 52, 17, 71, 16, 6, 70, 100, 14, 25, 38, 42, 10, 93, 4, 91, 26, 15, 74, 40, 59, 33, 75, 77, 97, 28, 30, 46, 13, 87, 53, 12, 54, 76, 72, 22, 73, 37, 23, 88, 99, 39, 7, 27","5","4873077"
"76, 18, 53, 28, 85, 56, 65, 62, 46, 52, 91, 97, 40, 88, 15, 3, 75, 73, 43, 13, 20, 78, 24, 30, 2, 11, 70, 83, 45, 84, 41, 48, 44, 82, 90, 1, 63, 57, 96, 74, 60, 54, 87, 16, 14, 61, 17, 6, 51, 8, 77, 95, 39, 37, 72, 4, 69, 49, 47, 31, 26, 36, 55, 33, 22, 32, 19, 10, 67, 68, 50, 99, 7, 25, 79, 64, 5, 21, 59, 98, 92, 81, 9, 100, 58, 80, 27, 94, 12, 29, 71, 23, 93, 38, 34, 89, 35, 86, 66, 42","78, 57, 52, 83, 50, 10, 67, 92, 3, 5, 77, 35, 71, 63, 21, 44, 45, 26, 87, 25, 12, 2, 29, 41, 55, 37, 81, 16, 23, 53, 33, 22, 56, 24, 32, 93, 91, 97, 51, 18, 72, 40, 7, 17, 95, 20, 100, 76, 15, 80, 9, 13, 58, 27, 30, 74, 36, 28, 66, 75, 65, 61, 60, 98, 42, 84, 59, 96, 73, 64, 6, 4, 48, 8, 68, 38, 11, 82, 54, 1, 62, 49, 86, 90, 14, 79, 43, 69, 31, 34, 88, 94, 19, 99, 89, 47, 85, 46, 39, 70","5","4873077"
"9, 70, 89, 98, 18, 56, 53, 87, 67, 12, 11, 66, 84, 16, 20, 3, 96, 86, 99, 97, 65, 45, 77, 82, 7, 61, 23, 79, 51, 4, 28, 58, 62, 92, 47, 59, 10, 35, 8, 27, 37, 19, 39, 42, 83, 95, 85, 94, 63, 40, 43, 30, 38, 48, 60, 46, 44, 90, 72, 80, 5, 73, 76, 22, 75, 54, 64, 100, 25, 31, 74, 21, 34, 71, 26, 69, 6, 78, 1, 41, 36, 52, 24, 68, 57, 15, 55, 50, 13, 93, 91, 32, 17, 29, 88, 49, 81, 2, 33, 14","71, 68, 25, 59, 13, 28, 6, 34, 11, 86, 47, 75, 27, 42, 62, 23, 44, 32, 92, 83, 63, 4, 29, 84, 54, 69, 35, 89, 43, 81, 9, 76, 100, 7, 39, 85, 31, 49, 88, 57, 41, 87, 22, 40, 67, 78, 73, 90, 8, 12, 10, 17, 56, 37, 16, 66, 14, 98, 1, 52, 61, 77, 2, 95, 80, 20, 58, 53, 96, 5, 79, 48, 50, 97, 30, 33, 93, 94, 46, 3, 72, 91, 70, 74, 60, 36, 19, 15, 26, 45, 82, 65, 55, 18, 21, 38, 24, 64, 51, 99","4","4873077"
"92, 7, 58, 88, 80, 26, 47, 91, 90, 38, 40, 95, 76, 82, 17, 43, 72, 67, 9, 19, 81, 42, 29, 44, 87, 41, 65, 25, 79, 33, 30, 45, 34, 70, 12, 46, 78, 22, 96, 60, 18, 20, 59, 48, 61, 100, 99, 52, 3, 36, 74, 68, 2, 23, 53, 54, 98, 50, 62, 27, 31, 37, 93, 57, 51, 77, 49, 94, 73, 11, 64, 85, 5, 14, 16, 71, 56, 66, 89, 6, 86, 39, 15, 63, 24, 97, 55, 32, 1, 21, 10, 4, 84, 83, 75, 69, 8, 28, 13, 35","26, 2, 80, 35, 52, 40, 63, 73, 57, 22, 41, 12, 25, 42, 99, 98, 20, 68, 81, 70, 95, 16, 48, 19, 76, 47, 37, 45, 46, 84, 18, 56, 58, 91, 61, 23, 69, 50, 93, 89, 49, 39, 77, 21, 43, 36, 14, 3, 10, 4, 71, 94, 66, 83, 8, 64, 60, 44, 29, 28, 100, 7, 51, 62, 97, 31, 9, 75, 55, 15, 1, 34, 88, 6, 54, 90, 17, 65, 33, 86, 13, 85, 67, 11, 32, 30, 96, 82, 59, 53, 5, 72, 74, 38, 27, 79, 87, 24, 92, 78","2","4873077"
"72, 94, 9, 54, 92, 98, 65, 2, 40, 20, 12, 66, 100, 91, 16, 14, 67, 62, 37, 6, 11, 76, 44, 30, 13, 90, 69, 81, 46, 52, 89, 50, 74, 31, 35, 36, 18, 47, 43, 77, 73, 29, 28, 97, 96, 48, 7, 4, 33, 86, 1, 32, 95, 88, 38, 41, 71, 68, 19, 8, 3, 21, 70, 87, 84, 85, 5, 93, 25, 58, 24, 60, 10, 23, 64, 53, 49, 34, 61, 59, 75, 78, 39, 51, 26, 79, 80, 55, 56, 17, 63, 42, 45, 82, 99, 22, 15, 83, 27, 57","3, 36, 94, 11, 88, 59, 92, 19, 2, 23, 79, 73, 65, 37, 71, 46, 98, 72, 68, 78, 12, 64, 63, 93, 1, 27, 5, 90, 97, 20, 7, 67, 31, 57, 52, 45, 17, 69, 24, 39, 91, 86, 33, 66, 28, 77, 15, 9, 22, 42, 44, 10, 81, 13, 50, 74, 53, 49, 87, 41, 54, 43, 62, 70, 40, 32, 34, 8, 35, 56, 29, 55, 60, 47, 25, 4, 6, 51, 96, 95, 16, 85, 58, 76, 89, 21, 18, 30, 61, 80, 14, 84, 75, 99, 48, 83, 100, 82, 38, 26","7","4873077"
"7, 21, 4, 13, 96, 54, 86, 37, 77, 51, 68, 6, 53, 78, 81, 24, 82, 3, 38, 29, 75, 8, 36, 33, 80, 100, 42, 28, 18, 17, 15, 99, 64, 76, 84, 89, 27, 79, 71, 87, 59, 47, 66, 1, 40, 57, 22, 92, 43, 62, 95, 90, 60, 50, 67, 23, 91, 25, 70, 11, 69, 30, 48, 72, 52, 93, 9, 49, 44, 46, 65, 16, 45, 35, 5, 10, 26, 61, 55, 83, 31, 2, 74, 41, 19, 63, 58, 97, 73, 34, 94, 12, 20, 98, 56, 14, 39, 88, 32, 85","16, 17, 88, 71, 26, 35, 99, 91, 59, 30, 52, 78, 31, 42, 49, 1, 34, 60, 82, 85, 2, 5, 87, 69, 68, 65, 93, 51, 41, 38, 48, 80, 25, 98, 81, 66, 90, 92, 67, 43, 64, 61, 54, 20, 18, 47, 77, 23, 86, 27, 76, 33, 8, 57, 63, 55, 50, 45, 7, 36, 40, 74, 21, 15, 94, 24, 84, 29, 100, 13, 73, 3, 56, 62, 89, 9, 19, 11, 6, 10, 14, 97, 4, 44, 70, 39, 96, 75, 95, 83, 28, 37, 32, 22, 58, 46, 72, 12, 53, 79","4","4873077"
"4, 25, 62, 32, 28, 20, 46, 69, 83, 100, 12, 36, 75, 10, 40, 26, 18, 42, 63, 19, 85, 99, 81, 82, 70, 91, 60, 39, 35, 33, 17, 38, 90, 64, 8, 89, 67, 22, 7, 1, 87, 48, 73, 55, 54, 78, 23, 92, 13, 59, 77, 3, 16, 43, 58, 9, 15, 61, 79, 93, 74, 97, 51, 68, 31, 86, 49, 24, 52, 14, 66, 71, 37, 95, 72, 98, 65, 21, 44, 2, 57, 56, 6, 80, 29, 5, 53, 30, 45, 50, 84, 11, 41, 96, 88, 34, 27, 76, 94, 47","90, 51, 15, 7, 37, 1, 12, 84, 74, 89, 65, 29, 23, 54, 48, 76, 2, 97, 73, 52, 68, 86, 59, 60, 94, 53, 81, 67, 24, 64, 99, 22, 58, 92, 34, 13, 93, 45, 50, 55, 27, 95, 57, 62, 98, 4, 17, 21, 5, 38, 70, 6, 11, 66, 63, 25, 71, 30, 16, 33, 28, 72, 49, 43, 39, 31, 19, 75, 61, 82, 83, 41, 96, 88, 9, 56, 3, 80, 79, 91, 35, 42, 78, 20, 100, 40, 14, 18, 26, 10, 87, 44, 77, 47, 8, 36, 46, 69, 32, 85","4","4873077"
"49, 97, 9, 67, 10, 14, 69, 47, 62, 74, 46, 50, 82, 45, 75, 41, 91, 29, 54, 3, 99, 66, 6, 5, 95, 28, 80, 53, 44, 61, 83, 13, 64, 70, 34, 31, 56, 25, 2, 90, 71, 81, 58, 42, 35, 23, 77, 88, 48, 51, 16, 93, 37, 32, 36, 40, 39, 94, 21, 30, 1, 92, 63, 8, 24, 19, 89, 4, 79, 60, 87, 26, 86, 17, 52, 18, 43, 11, 33, 20, 15, 38, 76, 98, 27, 59, 68, 84, 12, 73, 57, 55, 96, 85, 22, 72, 100, 65, 7, 78","99, 93, 46, 97, 70, 68, 82, 90, 34, 76, 22, 61, 41, 84, 69, 77, 94, 9, 25, 8, 11, 6, 62, 15, 38, 79, 67, 88, 56, 19, 21, 75, 14, 2, 49, 54, 98, 47, 85, 32, 60, 37, 78, 12, 42, 27, 35, 13, 80, 57, 7, 45, 81, 26, 3, 20, 29, 100, 36, 18, 31, 43, 23, 51, 52, 95, 59, 72, 87, 33, 73, 30, 48, 66, 17, 92, 1, 55, 63, 58, 53, 16, 71, 91, 24, 28, 5, 50, 89, 74, 64, 96, 39, 10, 65, 40, 86, 4, 44, 83","5","4873077"
"84, 81, 7, 57, 10, 8, 54, 39, 93, 22, 34, 4, 58, 60, 74, 46, 43, 52, 37, 20, 77, 17, 94, 35, 44, 72, 66, 23, 40, 64, 82, 42, 90, 78, 96, 73, 97, 47, 12, 50, 1, 83, 16, 100, 29, 91, 14, 49, 30, 61, 27, 51, 45, 95, 3, 85, 48, 11, 68, 53, 56, 2, 41, 63, 36, 69, 9, 71, 32, 65, 38, 24, 25, 79, 55, 98, 6, 87, 92, 15, 88, 19, 31, 70, 62, 18, 80, 33, 86, 99, 59, 13, 75, 21, 5, 89, 26, 76, 28, 67","7, 27, 12, 21, 68, 51, 37, 86, 19, 88, 90, 100, 18, 74, 70, 16, 17, 15, 59, 53, 99, 56, 30, 87, 78, 28, 50, 10, 43, 83, 8, 72, 67, 65, 81, 91, 96, 93, 49, 73, 85, 25, 3, 79, 95, 36, 98, 24, 97, 31, 84, 35, 54, 77, 4, 69, 40, 63, 23, 22, 46, 94, 80, 75, 39, 6, 41, 64, 60, 44, 29, 61, 76, 52, 32, 62, 82, 34, 2, 26, 58, 71, 89, 66, 42, 5, 55, 20, 9, 38, 33, 48, 14, 47, 11, 57, 92, 1, 45, 13","6","4873077"
"57, 35, 34, 59, 26, 49, 86, 84, 15, 64, 30, 76, 45, 2, 99, 32, 40, 1, 100, 80, 52, 47, 92, 68, 93, 41, 69, 10, 4, 67, 50, 55, 38, 65, 87, 11, 36, 54, 53, 12, 6, 62, 31, 83, 58, 70, 22, 90, 24, 20, 79, 48, 89, 51, 3, 73, 28, 72, 25, 16, 85, 81, 13, 66, 18, 17, 95, 60, 74, 78, 77, 29, 7, 97, 75, 33, 96, 14, 44, 94, 91, 42, 5, 37, 43, 61, 39, 23, 27, 88, 8, 56, 82, 63, 46, 9, 19, 98, 21, 71","34, 66, 85, 32, 57, 4, 90, 41, 43, 83, 44, 2, 28, 55, 24, 42, 88, 95, 61, 1, 29, 74, 38, 50, 75, 76, 49, 78, 62, 98, 18, 46, 67, 89, 13, 31, 16, 93, 27, 56, 5, 36, 26, 73, 48, 91, 14, 35, 68, 79, 30, 53, 100, 52, 19, 17, 21, 60, 47, 33, 3, 99, 72, 40, 71, 86, 69, 58, 12, 54, 9, 39, 45, 15, 6, 87, 64, 25, 94, 80, 82, 70, 7, 81, 37, 51, 10, 63, 59, 84, 96, 77, 92, 8, 22, 97, 11, 23, 20, 65","2","4873077"
"60, 86, 98, 42, 47, 11, 6, 74, 88, 37, 31, 75, 36, 83, 49, 72, 61, 77, 89, 27, 20, 44, 56, 7, 99, 28, 55, 35, 13, 16, 71, 73, 52, 100, 68, 3, 57, 9, 91, 95, 24, 94, 85, 38, 50, 4, 1, 90, 96, 10, 66, 67, 59, 33, 51, 39, 2, 78, 97, 69, 64, 45, 18, 5, 92, 43, 19, 40, 79, 8, 14, 63, 23, 54, 22, 21, 62, 48, 12, 46, 30, 41, 25, 34, 65, 70, 29, 26, 82, 81, 15, 32, 80, 87, 17, 84, 53, 58, 76, 93","7, 4, 77, 36, 6, 1, 14, 83, 16, 95, 43, 3, 47, 59, 23, 17, 38, 87, 5, 97, 11, 10, 42, 91, 65, 49, 45, 41, 99, 85, 79, 2, 27, 63, 40, 25, 35, 84, 44, 67, 92, 76, 74, 89, 55, 9, 61, 60, 54, 73, 86, 98, 51, 39, 58, 48, 75, 70, 28, 46, 34, 33, 69, 62, 68, 78, 52, 37, 71, 13, 30, 90, 26, 57, 29, 96, 56, 19, 82, 21, 31, 15, 64, 100, 24, 80, 81, 72, 93, 32, 18, 66, 8, 12, 88, 94, 22, 50, 53, 20","6","4873077"
"4, 32, 91, 41, 19, 96, 81, 70, 3, 69, 89, 36, 56, 26, 34, 77, 93, 23, 49, 90, 100, 31, 2, 97, 15, 24, 39, 78, 60, 84, 59, 98, 44, 25, 18, 64, 88, 7, 94, 33, 20, 95, 85, 29, 1, 72, 86, 82, 11, 28, 80, 74, 30, 52, 99, 38, 27, 62, 42, 57, 10, 58, 6, 83, 13, 40, 66, 37, 9, 45, 71, 35, 73, 50, 21, 46, 22, 12, 55, 14, 47, 61, 8, 79, 68, 43, 65, 17, 54, 5, 92, 16, 63, 75, 87, 51, 53, 67, 76, 48","58, 40, 5, 13, 26, 27, 65, 52, 98, 61, 90, 14, 7, 1, 8, 84, 53, 21, 68, 99, 15, 83, 67, 10, 9, 16, 20, 37, 41, 66, 73, 79, 64, 35, 63, 11, 51, 49, 81, 91, 19, 38, 33, 60, 78, 75, 88, 43, 3, 77, 31, 17, 34, 12, 87, 74, 76, 92, 30, 29, 47, 25, 50, 22, 28, 82, 71, 2, 55, 18, 56, 44, 45, 69, 39, 59, 36, 95, 54, 57, 94, 86, 80, 24, 46, 23, 62, 70, 100, 4, 96, 93, 48, 72, 32, 97, 42, 6, 89, 85","5","4873077"
"50, 37, 26, 72, 34, 13, 22, 20, 2, 21, 73, 81, 79, 53, 69, 87, 66, 99, 55, 63, 17, 61, 18, 77, 4, 75, 52, 14, 15, 12, 5, 51, 98, 35, 30, 32, 45, 10, 24, 94, 27, 65, 44, 8, 40, 3, 92, 9, 82, 96, 100, 84, 6, 76, 11, 47, 23, 83, 90, 59, 36, 89, 93, 33, 29, 28, 56, 16, 25, 91, 1, 74, 68, 54, 95, 88, 70, 19, 86, 60, 7, 39, 58, 46, 43, 85, 97, 62, 48, 57, 67, 38, 64, 71, 31, 41, 42, 49, 78, 80","81, 30, 89, 83, 61, 11, 24, 40, 86, 95, 60, 10, 18, 79, 15, 2, 93, 1, 70, 42, 52, 94, 63, 59, 14, 76, 71, 12, 26, 9, 50, 16, 33, 99, 100, 43, 80, 88, 47, 19, 20, 66, 77, 73, 6, 62, 75, 29, 27, 31, 28, 32, 53, 87, 37, 54, 48, 58, 84, 91, 96, 25, 7, 38, 92, 69, 22, 41, 34, 39, 65, 97, 44, 78, 55, 35, 74, 21, 46, 23, 45, 8, 36, 4, 98, 72, 90, 85, 82, 49, 68, 5, 51, 3, 13, 57, 67, 56, 17, 64","3","4873077"
"35, 79, 71, 8, 24, 34, 49, 29, 50, 77, 52, 85, 10, 86, 80, 41, 13, 73, 100, 2, 4, 51, 84, 12, 1, 98, 78, 61, 97, 83, 6, 69, 53, 36, 54, 38, 96, 43, 37, 58, 95, 45, 91, 92, 16, 44, 33, 18, 89, 60, 39, 9, 22, 93, 25, 87, 68, 56, 94, 14, 75, 3, 27, 63, 81, 82, 88, 26, 74, 19, 72, 31, 11, 66, 40, 90, 32, 57, 5, 65, 99, 55, 70, 21, 67, 62, 46, 42, 59, 47, 7, 17, 30, 20, 23, 15, 28, 76, 64, 48","54, 8, 33, 78, 37, 57, 25, 87, 89, 55, 23, 90, 44, 50, 77, 61, 24, 12, 41, 62, 92, 81, 60, 49, 94, 88, 15, 39, 96, 1, 47, 91, 76, 56, 64, 19, 69, 98, 83, 97, 34, 22, 71, 13, 93, 85, 21, 27, 5, 26, 82, 6, 20, 32, 45, 53, 100, 18, 51, 72, 10, 43, 74, 52, 9, 2, 35, 59, 95, 46, 80, 48, 99, 86, 58, 40, 67, 42, 30, 16, 31, 79, 3, 29, 70, 11, 65, 63, 38, 84, 4, 7, 68, 14, 66, 73, 75, 17, 36, 28","2","4873077"
"13, 63, 38, 97, 11, 10, 62, 83, 74, 28, 68, 72, 32, 1, 34, 46, 57, 86, 5, 12, 59, 20, 4, 40, 89, 60, 30, 80, 61, 69, 39, 43, 49, 76, 84, 31, 51, 91, 26, 52, 64, 56, 47, 54, 99, 82, 35, 41, 25, 22, 23, 17, 79, 14, 58, 2, 45, 90, 65, 3, 81, 6, 96, 8, 87, 73, 27, 48, 18, 98, 75, 33, 37, 55, 71, 53, 100, 24, 93, 21, 67, 9, 42, 36, 70, 95, 19, 29, 66, 7, 77, 92, 15, 50, 94, 85, 44, 88, 16, 78","94, 58, 96, 47, 72, 60, 64, 27, 22, 1, 90, 37, 16, 43, 74, 69, 79, 80, 97, 68, 56, 77, 31, 26, 46, 4, 25, 29, 57, 30, 71, 34, 45, 82, 53, 15, 21, 76, 3, 86, 23, 44, 95, 40, 49, 51, 13, 24, 9, 66, 39, 75, 5, 12, 100, 65, 32, 18, 78, 73, 62, 28, 7, 42, 83, 92, 67, 6, 33, 8, 84, 88, 17, 50, 63, 85, 20, 98, 2, 55, 81, 52, 35, 61, 41, 99, 48, 70, 89, 87, 54, 11, 19, 59, 38, 10, 93, 14, 91, 36","3","4873077"
"84, 13, 11, 9, 7, 70, 53, 21, 67, 60, 16, 56, 34, 2, 90, 75, 97, 45, 27, 64, 58, 89, 86, 62, 15, 14, 93, 50, 48, 6, 88, 1, 41, 82, 4, 95, 33, 100, 32, 76, 78, 38, 30, 96, 8, 79, 37, 87, 19, 65, 39, 80, 71, 44, 28, 10, 29, 52, 72, 18, 73, 31, 77, 5, 69, 43, 55, 3, 51, 68, 23, 22, 26, 54, 59, 24, 17, 25, 98, 81, 94, 91, 99, 61, 92, 47, 46, 83, 74, 49, 20, 63, 85, 35, 36, 40, 42, 57, 12, 66","28, 26, 99, 94, 45, 25, 39, 51, 40, 77, 81, 93, 42, 78, 72, 54, 43, 89, 31, 86, 30, 85, 76, 91, 61, 15, 6, 73, 80, 27, 65, 33, 34, 44, 83, 49, 10, 24, 9, 20, 75, 68, 70, 90, 50, 48, 88, 98, 84, 74, 23, 53, 46, 32, 37, 14, 11, 38, 17, 4, 79, 19, 56, 96, 47, 60, 36, 62, 16, 29, 18, 55, 57, 21, 13, 1, 2, 82, 12, 41, 52, 58, 69, 3, 67, 8, 100, 95, 7, 63, 59, 5, 66, 64, 22, 35, 87, 71, 92, 97","3","4873077"
"29, 45, 68, 86, 32, 97, 54, 41, 80, 44, 89, 91, 60, 66, 53, 79, 94, 1, 36, 10, 15, 92, 37, 21, 95, 84, 48, 47, 31, 38, 63, 46, 25, 83, 35, 33, 78, 62, 99, 4, 19, 39, 100, 12, 51, 65, 98, 17, 7, 42, 87, 9, 34, 27, 55, 93, 71, 2, 96, 88, 13, 85, 77, 74, 3, 30, 61, 81, 28, 82, 11, 76, 14, 67, 59, 52, 70, 26, 22, 58, 73, 57, 90, 43, 49, 23, 8, 75, 50, 16, 56, 72, 69, 18, 64, 40, 6, 24, 20, 5","61, 15, 84, 81, 27, 77, 66, 91, 39, 42, 21, 14, 41, 43, 75, 68, 56, 59, 58, 46, 50, 74, 51, 33, 11, 93, 67, 73, 40, 55, 62, 24, 37, 72, 12, 22, 31, 28, 87, 71, 79, 26, 6, 7, 30, 80, 34, 18, 35, 9, 64, 38, 3, 10, 92, 49, 25, 44, 54, 47, 63, 52, 17, 60, 32, 69, 78, 98, 82, 89, 48, 1, 4, 85, 16, 86, 45, 76, 8, 96, 29, 13, 97, 94, 70, 90, 88, 2, 20, 83, 5, 23, 19, 100, 95, 53, 57, 65, 36, 99","2","4873077"
