"sigma_o","sigma_x","Number of Components","Seed"
"19, 60, 16, 72, 30, 58, 47, 36, 45, 24, 23, 4, 69, 33, 22, 5, 42, 75, 2, 38, 66, 40, 26, 70, 34, 53, 44, 18, 12, 28, 46, 10, 74, 63, 32, 56, 9, 35, 37, 65, 67, 11, 7, 59, 31, 39, 1, 68, 15, 50, 8, 43, 41, 20, 61, 51, 62, 21, 29, 64, 73, 25, 52, 27, 54, 55, 14, 48, 13, 3, 71, 6, 49, 57, 17","23, 63, 71, 56, 9, 8, 61, 53, 21, 6, 62, 20, 42, 4, 5, 13, 24, 12, 37, 67, 43, 18, 69, 29, 46, 16, 64, 45, 48, 72, 73, 36, 52, 55, 54, 27, 14, 22, 49, 75, 3, 68, 57, 7, 41, 34, 17, 31, 70, 25, 32, 59, 28, 2, 11, 44, 65, 66, 26, 1, 47, 38, 15, 33, 19, 10, 39, 74, 50, 58, 51, 40, 35, 30, 60","2","9210025"
"69, 53, 63, 40, 55, 65, 38, 41, 26, 6, 2, 13, 68, 28, 3, 35, 12, 48, 44, 52, 25, 7, 24, 21, 57, 51, 15, 5, 64, 73, 30, 66, 43, 67, 42, 36, 4, 70, 60, 34, 62, 16, 8, 49, 54, 45, 27, 33, 71, 11, 47, 59, 18, 37, 31, 72, 10, 23, 32, 39, 61, 20, 22, 58, 56, 14, 17, 50, 74, 19, 1, 29, 75, 46, 9","52, 17, 34, 4, 69, 57, 55, 72, 7, 59, 48, 19, 42, 53, 15, 27, 37, 67, 8, 66, 16, 22, 9, 60, 10, 32, 47, 14, 71, 75, 43, 39, 29, 31, 56, 3, 18, 6, 40, 33, 28, 58, 70, 11, 30, 73, 13, 12, 61, 2, 23, 62, 35, 65, 1, 44, 49, 25, 64, 74, 46, 63, 5, 68, 36, 50, 38, 21, 45, 41, 51, 54, 20, 26, 24","4","9210025"
"12, 43, 5, 68, 55, 58, 17, 48, 35, 19, 38, 57, 22, 65, 26, 34, 56, 46, 59, 24, 70, 8, 28, 23, 7, 44, 69, 52, 1, 40, 62, 54, 25, 41, 14, 73, 50, 47, 4, 3, 11, 32, 29, 66, 63, 53, 27, 42, 74, 33, 6, 21, 15, 37, 39, 72, 45, 64, 9, 49, 51, 10, 71, 31, 67, 75, 13, 18, 20, 36, 30, 61, 60, 16, 2","1, 13, 32, 71, 27, 57, 29, 75, 15, 37, 23, 58, 51, 18, 56, 54, 33, 26, 63, 14, 5, 20, 73, 52, 25, 39, 10, 64, 12, 67, 16, 28, 42, 22, 4, 6, 35, 49, 65, 62, 41, 47, 59, 61, 74, 17, 46, 43, 8, 34, 3, 30, 38, 36, 50, 19, 70, 48, 53, 72, 60, 66, 2, 7, 68, 40, 69, 11, 55, 31, 24, 45, 21, 44, 9","5","9210025"
"39, 13, 68, 43, 64, 66, 10, 15, 31, 24, 42, 45, 60, 29, 75, 2, 55, 12, 9, 41, 20, 44, 25, 56, 38, 57, 7, 49, 35, 50, 21, 51, 63, 46, 54, 26, 33, 74, 27, 65, 67, 69, 19, 47, 28, 17, 34, 70, 11, 5, 4, 36, 52, 23, 16, 6, 40, 37, 14, 58, 22, 73, 18, 1, 61, 62, 32, 3, 48, 71, 8, 59, 53, 30, 72","16, 8, 65, 19, 6, 15, 25, 57, 14, 69, 10, 26, 20, 61, 47, 22, 1, 52, 67, 30, 71, 49, 41, 64, 55, 33, 60, 2, 42, 72, 37, 7, 46, 34, 58, 38, 4, 3, 18, 73, 53, 31, 5, 75, 51, 9, 48, 35, 70, 27, 68, 28, 12, 39, 32, 74, 29, 59, 36, 40, 23, 62, 17, 24, 11, 13, 43, 50, 66, 45, 56, 21, 63, 44, 54","5","9210025"
"58, 14, 30, 40, 9, 3, 12, 47, 64, 26, 57, 50, 10, 32, 20, 19, 48, 67, 25, 23, 55, 15, 17, 31, 28, 60, 65, 42, 37, 4, 63, 52, 1, 7, 24, 27, 41, 33, 35, 6, 46, 21, 11, 75, 56, 66, 44, 22, 69, 2, 72, 43, 51, 71, 39, 45, 53, 34, 18, 61, 16, 38, 70, 54, 5, 49, 36, 74, 62, 59, 13, 8, 29, 68, 73","23, 34, 10, 29, 35, 42, 9, 43, 55, 66, 7, 18, 24, 74, 59, 31, 47, 14, 28, 45, 5, 52, 48, 62, 51, 17, 32, 65, 61, 3, 72, 25, 69, 30, 54, 41, 33, 20, 36, 4, 26, 64, 22, 71, 27, 49, 56, 15, 63, 53, 21, 73, 40, 38, 1, 57, 37, 12, 44, 8, 19, 60, 13, 68, 75, 58, 46, 6, 67, 2, 39, 50, 11, 70, 16","4","9210025"
"31, 22, 45, 11, 37, 3, 27, 49, 40, 5, 36, 68, 29, 17, 72, 63, 65, 32, 21, 33, 28, 59, 2, 69, 7, 70, 56, 15, 53, 4, 44, 23, 58, 20, 24, 1, 30, 52, 13, 43, 66, 12, 16, 55, 75, 42, 38, 14, 9, 25, 50, 19, 71, 64, 35, 73, 46, 10, 62, 54, 61, 60, 57, 26, 74, 8, 41, 6, 67, 39, 47, 18, 51, 34, 48","36, 10, 61, 29, 25, 6, 24, 37, 62, 7, 53, 57, 13, 12, 1, 28, 49, 2, 60, 38, 66, 52, 15, 44, 71, 39, 67, 68, 19, 35, 74, 46, 56, 3, 43, 17, 48, 40, 20, 4, 30, 16, 27, 47, 54, 21, 72, 73, 33, 22, 32, 64, 59, 11, 34, 18, 69, 70, 42, 41, 5, 26, 58, 8, 65, 50, 51, 23, 9, 31, 14, 75, 45, 55, 63","3","9210025"
"30, 45, 6, 73, 59, 67, 51, 71, 42, 7, 52, 49, 48, 64, 46, 1, 19, 26, 41, 50, 57, 18, 29, 37, 69, 38, 16, 28, 32, 5, 8, 31, 72, 55, 65, 3, 47, 44, 25, 14, 61, 68, 70, 23, 60, 58, 22, 39, 4, 40, 15, 17, 9, 43, 63, 66, 53, 33, 74, 2, 24, 20, 62, 75, 13, 35, 56, 54, 34, 11, 12, 27, 21, 10, 36","31, 39, 70, 18, 15, 30, 57, 56, 75, 43, 51, 61, 27, 33, 5, 2, 62, 68, 71, 72, 37, 63, 58, 45, 20, 24, 48, 74, 21, 4, 53, 6, 32, 67, 29, 12, 38, 41, 65, 22, 73, 52, 26, 40, 17, 35, 16, 59, 64, 10, 34, 49, 1, 50, 44, 9, 69, 13, 42, 66, 47, 14, 11, 25, 54, 28, 7, 60, 8, 23, 36, 46, 19, 55, 3","5","9210025"
"38, 18, 14, 24, 73, 40, 39, 34, 8, 68, 19, 23, 48, 51, 43, 26, 66, 9, 31, 72, 57, 25, 55, 13, 37, 62, 22, 36, 27, 50, 63, 30, 1, 70, 64, 33, 28, 74, 3, 54, 75, 16, 10, 35, 53, 58, 17, 6, 42, 47, 21, 5, 65, 61, 2, 29, 12, 69, 56, 44, 7, 60, 45, 59, 4, 41, 32, 11, 52, 49, 20, 15, 67, 46, 71","4, 72, 61, 73, 49, 2, 45, 11, 59, 6, 56, 68, 3, 66, 7, 40, 28, 5, 35, 26, 27, 16, 71, 31, 60, 41, 54, 25, 38, 24, 14, 32, 37, 64, 57, 43, 46, 23, 62, 19, 70, 30, 42, 74, 21, 47, 15, 17, 1, 53, 29, 34, 18, 39, 51, 36, 22, 50, 58, 20, 48, 12, 9, 8, 69, 33, 75, 67, 55, 44, 65, 13, 52, 63, 10","4","9210025"
"67, 48, 27, 21, 17, 54, 70, 5, 9, 15, 10, 36, 51, 42, 23, 11, 50, 43, 60, 34, 25, 65, 61, 56, 64, 49, 44, 63, 33, 16, 41, 1, 19, 31, 57, 45, 8, 22, 4, 30, 14, 13, 74, 29, 58, 68, 47, 59, 55, 24, 46, 73, 71, 53, 40, 28, 3, 38, 2, 72, 26, 62, 37, 75, 69, 20, 6, 52, 7, 32, 12, 66, 35, 18, 39","21, 19, 36, 63, 26, 27, 5, 73, 38, 33, 25, 34, 37, 61, 52, 3, 49, 31, 59, 22, 17, 43, 55, 68, 8, 45, 54, 53, 1, 64, 35, 42, 41, 72, 70, 16, 2, 50, 60, 23, 47, 15, 40, 30, 75, 10, 46, 51, 69, 32, 66, 20, 39, 29, 13, 7, 67, 11, 74, 12, 71, 48, 28, 6, 24, 57, 9, 62, 56, 58, 44, 4, 14, 65, 18","2","9210025"
"11, 55, 39, 49, 14, 45, 70, 32, 25, 48, 61, 72, 3, 33, 65, 43, 40, 35, 57, 66, 10, 60, 42, 58, 44, 7, 53, 31, 29, 21, 62, 75, 56, 20, 6, 8, 16, 46, 73, 37, 28, 2, 22, 23, 54, 1, 34, 24, 36, 51, 38, 71, 12, 59, 47, 17, 4, 52, 5, 69, 13, 63, 9, 50, 19, 68, 74, 30, 27, 15, 26, 18, 64, 67, 41","31, 37, 26, 16, 70, 38, 75, 18, 68, 60, 55, 53, 22, 17, 74, 3, 58, 66, 39, 30, 72, 35, 19, 20, 14, 25, 49, 46, 62, 23, 43, 9, 8, 10, 7, 41, 73, 29, 2, 59, 50, 45, 24, 67, 13, 6, 21, 57, 27, 42, 11, 12, 71, 56, 63, 51, 28, 40, 69, 1, 61, 47, 34, 5, 32, 4, 65, 44, 64, 52, 15, 36, 33, 48, 54","8","9210025"
"22, 47, 43, 30, 5, 35, 32, 45, 12, 72, 52, 14, 24, 20, 10, 75, 17, 40, 19, 4, 70, 39, 33, 26, 50, 63, 29, 64, 57, 67, 2, 56, 62, 11, 49, 1, 58, 41, 54, 34, 31, 6, 44, 21, 36, 48, 46, 73, 71, 61, 69, 7, 68, 55, 25, 59, 8, 27, 9, 66, 15, 3, 18, 37, 74, 13, 42, 16, 53, 38, 28, 65, 60, 23, 51","61, 41, 75, 28, 39, 44, 71, 27, 64, 35, 34, 18, 31, 24, 30, 68, 55, 29, 11, 54, 56, 33, 36, 70, 3, 16, 47, 38, 20, 10, 48, 6, 25, 60, 62, 32, 66, 46, 72, 51, 8, 1, 37, 43, 53, 58, 9, 23, 69, 12, 42, 63, 65, 19, 7, 15, 49, 50, 4, 14, 67, 26, 17, 59, 5, 74, 45, 2, 57, 13, 52, 21, 73, 40, 22","3","9210025"
"18, 19, 16, 73, 74, 32, 61, 58, 44, 45, 4, 20, 23, 41, 70, 42, 43, 64, 7, 67, 6, 72, 31, 30, 17, 52, 38, 2, 33, 15, 49, 3, 51, 36, 60, 13, 9, 71, 46, 66, 63, 62, 27, 5, 24, 35, 21, 65, 39, 54, 22, 69, 57, 12, 48, 68, 59, 75, 56, 25, 28, 47, 34, 29, 26, 50, 1, 53, 40, 55, 14, 37, 8, 10, 11","6, 52, 42, 71, 72, 10, 50, 66, 9, 19, 65, 26, 34, 2, 57, 28, 11, 41, 46, 45, 73, 12, 64, 29, 4, 32, 25, 59, 62, 58, 40, 22, 49, 43, 33, 18, 27, 1, 16, 63, 21, 70, 31, 61, 7, 3, 60, 23, 51, 20, 75, 74, 35, 36, 37, 17, 8, 14, 44, 48, 69, 68, 54, 47, 53, 24, 39, 5, 56, 30, 55, 67, 15, 38, 13","2","9210025"
"61, 28, 63, 40, 55, 1, 34, 48, 58, 70, 73, 2, 33, 35, 65, 7, 38, 15, 10, 20, 21, 41, 22, 51, 53, 12, 36, 62, 59, 5, 72, 69, 25, 44, 29, 60, 6, 71, 11, 43, 18, 32, 74, 52, 47, 57, 19, 42, 66, 75, 13, 37, 56, 68, 50, 30, 45, 46, 24, 39, 54, 4, 23, 49, 14, 67, 3, 27, 9, 64, 26, 17, 31, 8, 16","48, 1, 36, 31, 40, 21, 39, 63, 6, 51, 45, 61, 28, 22, 17, 57, 14, 60, 50, 72, 41, 9, 69, 58, 73, 20, 24, 18, 15, 46, 43, 5, 52, 25, 66, 27, 71, 10, 8, 13, 64, 75, 35, 12, 68, 53, 59, 7, 37, 29, 30, 55, 54, 44, 56, 38, 47, 33, 74, 2, 16, 34, 65, 42, 70, 32, 19, 62, 26, 49, 67, 4, 23, 3, 11","2","9210025"
"71, 13, 55, 63, 60, 15, 43, 31, 74, 34, 24, 37, 1, 27, 46, 25, 44, 10, 69, 14, 51, 32, 58, 41, 21, 19, 47, 6, 65, 22, 53, 39, 54, 49, 16, 64, 38, 56, 73, 30, 57, 26, 52, 45, 48, 28, 20, 33, 70, 42, 5, 75, 61, 35, 50, 72, 23, 66, 2, 17, 7, 62, 9, 36, 8, 29, 68, 12, 59, 40, 11, 18, 4, 3, 67","17, 65, 63, 24, 12, 28, 11, 56, 26, 5, 25, 73, 47, 37, 13, 72, 48, 14, 18, 34, 55, 33, 53, 68, 8, 45, 27, 36, 21, 41, 35, 61, 9, 29, 66, 7, 23, 39, 16, 40, 10, 71, 44, 49, 3, 69, 50, 74, 30, 67, 32, 43, 52, 62, 60, 6, 15, 1, 51, 58, 4, 59, 54, 22, 42, 64, 75, 57, 19, 46, 20, 2, 70, 38, 31","3","9210025"
"67, 46, 60, 70, 22, 13, 48, 68, 27, 26, 41, 40, 30, 49, 17, 8, 3, 28, 7, 52, 66, 37, 14, 63, 6, 72, 35, 71, 33, 19, 23, 74, 12, 58, 75, 56, 15, 53, 38, 54, 73, 64, 36, 2, 10, 39, 55, 16, 18, 25, 1, 45, 31, 57, 69, 42, 50, 9, 65, 62, 43, 5, 11, 32, 51, 20, 47, 24, 61, 59, 34, 21, 4, 44, 29","51, 75, 29, 56, 17, 6, 60, 15, 9, 58, 69, 54, 53, 71, 32, 22, 68, 7, 28, 8, 23, 45, 62, 72, 33, 37, 21, 66, 5, 4, 3, 64, 36, 67, 74, 27, 19, 70, 55, 13, 12, 63, 24, 44, 20, 18, 25, 1, 39, 31, 14, 65, 11, 47, 52, 26, 40, 34, 57, 38, 50, 2, 59, 41, 35, 43, 42, 30, 49, 46, 73, 61, 16, 48, 10","6","9210025"
"72, 43, 12, 6, 15, 35, 38, 7, 28, 5, 3, 10, 68, 48, 37, 14, 50, 67, 11, 1, 41, 70, 56, 75, 52, 4, 66, 16, 45, 8, 30, 31, 21, 40, 57, 64, 39, 74, 19, 34, 46, 59, 47, 44, 23, 20, 42, 2, 61, 49, 71, 26, 55, 9, 73, 60, 32, 18, 51, 36, 69, 29, 17, 54, 65, 63, 25, 22, 13, 62, 53, 24, 33, 27, 58","44, 60, 8, 9, 69, 36, 49, 34, 10, 29, 12, 42, 73, 72, 30, 16, 71, 63, 31, 52, 43, 3, 75, 64, 57, 24, 53, 40, 32, 74, 21, 39, 28, 17, 46, 19, 13, 62, 33, 5, 68, 37, 6, 59, 27, 56, 51, 7, 58, 25, 48, 67, 41, 35, 55, 15, 23, 2, 14, 20, 45, 18, 38, 47, 26, 11, 66, 61, 54, 70, 1, 22, 4, 50, 65","4","9210025"
"2, 60, 57, 64, 55, 28, 5, 54, 63, 29, 4, 19, 36, 53, 51, 73, 21, 65, 30, 35, 16, 59, 14, 46, 61, 8, 47, 43, 11, 10, 48, 72, 74, 56, 32, 15, 24, 18, 26, 42, 75, 66, 33, 3, 69, 12, 44, 41, 68, 22, 17, 50, 20, 52, 49, 62, 58, 25, 70, 9, 40, 27, 37, 6, 39, 1, 71, 45, 67, 34, 31, 7, 38, 23, 13","55, 16, 54, 59, 41, 62, 69, 9, 48, 18, 37, 15, 74, 6, 46, 22, 26, 28, 8, 10, 70, 32, 1, 34, 53, 5, 75, 68, 61, 67, 20, 19, 14, 52, 2, 40, 3, 4, 13, 44, 25, 31, 39, 72, 47, 43, 17, 64, 29, 33, 50, 71, 73, 35, 36, 11, 42, 45, 49, 56, 51, 23, 66, 65, 58, 21, 7, 38, 24, 30, 57, 27, 12, 60, 63","4","9210025"
"69, 60, 43, 48, 31, 1, 3, 5, 15, 33, 74, 64, 26, 53, 22, 20, 25, 4, 36, 27, 66, 39, 14, 65, 58, 68, 70, 62, 42, 55, 45, 73, 11, 24, 16, 40, 72, 9, 2, 29, 37, 44, 34, 51, 57, 56, 10, 17, 6, 19, 13, 32, 49, 67, 28, 46, 54, 71, 63, 7, 30, 52, 23, 12, 18, 50, 61, 8, 21, 47, 41, 59, 75, 35, 38","74, 46, 68, 67, 12, 13, 52, 64, 6, 72, 32, 65, 35, 66, 15, 34, 5, 51, 62, 17, 41, 19, 75, 29, 30, 40, 18, 26, 48, 16, 23, 22, 50, 38, 59, 27, 70, 20, 24, 55, 33, 60, 61, 53, 69, 8, 4, 49, 58, 9, 21, 7, 1, 71, 42, 11, 2, 37, 45, 57, 73, 14, 56, 10, 31, 25, 36, 28, 44, 3, 54, 47, 63, 39, 43","4","9210025"
"70, 40, 52, 61, 1, 75, 49, 39, 17, 36, 19, 71, 51, 11, 68, 63, 34, 5, 44, 32, 65, 14, 38, 62, 2, 64, 60, 22, 67, 72, 15, 46, 28, 55, 37, 16, 26, 47, 25, 35, 56, 48, 69, 3, 23, 31, 33, 24, 54, 42, 10, 57, 20, 53, 50, 8, 45, 27, 30, 4, 13, 74, 21, 9, 7, 66, 73, 59, 41, 6, 58, 18, 12, 29, 43","5, 54, 27, 52, 65, 47, 22, 21, 15, 51, 26, 41, 37, 2, 7, 18, 42, 6, 50, 61, 4, 73, 12, 11, 40, 38, 75, 66, 16, 1, 48, 35, 34, 29, 59, 58, 32, 31, 8, 3, 69, 49, 20, 57, 36, 39, 14, 33, 17, 43, 64, 60, 62, 13, 72, 30, 70, 63, 55, 56, 19, 46, 28, 71, 9, 25, 53, 10, 68, 45, 23, 67, 74, 24, 44","3","9210025"
"10, 74, 73, 24, 2, 45, 21, 39, 51, 68, 14, 27, 12, 66, 38, 30, 75, 8, 15, 26, 65, 40, 13, 48, 43, 11, 57, 20, 35, 34, 60, 23, 5, 19, 56, 3, 70, 28, 55, 71, 46, 42, 6, 9, 17, 52, 58, 44, 63, 62, 22, 59, 54, 53, 32, 36, 41, 29, 47, 4, 31, 72, 49, 61, 1, 7, 33, 25, 64, 50, 16, 18, 67, 69, 37","18, 54, 63, 23, 69, 19, 70, 60, 74, 30, 38, 35, 13, 37, 15, 14, 55, 10, 9, 29, 47, 6, 4, 61, 40, 5, 53, 45, 28, 72, 42, 3, 50, 71, 33, 44, 73, 49, 17, 24, 48, 52, 46, 51, 68, 62, 20, 43, 21, 8, 66, 32, 7, 56, 2, 39, 58, 16, 25, 57, 22, 75, 1, 26, 34, 31, 59, 65, 12, 27, 36, 41, 64, 11, 67","4","9210025"
"17, 36, 6, 37, 15, 33, 42, 3, 8, 49, 11, 44, 64, 58, 45, 31, 74, 55, 75, 5, 47, 57, 2, 7, 72, 38, 10, 9, 19, 30, 67, 26, 34, 28, 41, 13, 32, 56, 50, 63, 46, 25, 12, 48, 54, 29, 69, 71, 43, 22, 65, 18, 39, 4, 35, 53, 62, 68, 66, 70, 14, 51, 24, 1, 73, 59, 21, 23, 60, 20, 40, 52, 61, 16, 27","59, 47, 58, 62, 50, 43, 1, 14, 46, 42, 15, 2, 66, 22, 53, 61, 69, 31, 10, 23, 54, 33, 24, 36, 37, 40, 65, 34, 39, 68, 49, 45, 60, 8, 27, 29, 7, 28, 3, 25, 51, 57, 21, 41, 19, 32, 16, 18, 74, 75, 73, 30, 12, 71, 26, 17, 9, 64, 6, 56, 63, 38, 11, 13, 44, 70, 5, 72, 35, 55, 52, 20, 48, 67, 4","1","9210025"
"58, 56, 32, 4, 64, 10, 66, 43, 3, 71, 26, 37, 63, 45, 60, 31, 2, 17, 47, 12, 7, 20, 8, 6, 24, 74, 73, 11, 40, 53, 13, 28, 18, 41, 16, 52, 19, 70, 33, 27, 36, 30, 42, 62, 9, 29, 46, 61, 22, 38, 14, 69, 59, 54, 68, 44, 5, 49, 72, 50, 15, 35, 23, 39, 57, 21, 48, 34, 65, 55, 1, 25, 67, 75, 51","43, 45, 65, 29, 9, 67, 23, 18, 66, 52, 37, 17, 15, 53, 55, 54, 63, 49, 70, 34, 40, 8, 21, 27, 60, 75, 69, 1, 12, 36, 24, 33, 58, 20, 11, 71, 30, 44, 35, 4, 72, 50, 64, 32, 59, 13, 16, 62, 48, 41, 51, 39, 5, 6, 46, 68, 2, 56, 28, 74, 38, 10, 57, 61, 3, 25, 19, 42, 22, 73, 31, 26, 14, 47, 7","5","9210025"
"71, 19, 44, 21, 9, 40, 1, 37, 11, 13, 69, 51, 72, 73, 64, 4, 30, 61, 38, 29, 54, 28, 55, 14, 59, 31, 16, 60, 17, 45, 27, 36, 41, 57, 23, 22, 56, 8, 6, 24, 25, 18, 52, 75, 15, 68, 53, 48, 10, 62, 33, 26, 70, 35, 46, 42, 58, 50, 65, 74, 20, 34, 47, 12, 63, 32, 43, 67, 39, 49, 3, 66, 7, 2, 5","57, 10, 24, 6, 23, 7, 68, 73, 43, 47, 19, 65, 75, 29, 56, 41, 39, 36, 32, 38, 70, 34, 15, 21, 14, 67, 42, 59, 63, 4, 22, 48, 12, 35, 16, 17, 13, 72, 9, 27, 5, 26, 55, 3, 54, 71, 30, 62, 44, 11, 28, 52, 1, 33, 64, 45, 60, 66, 37, 40, 25, 69, 31, 49, 74, 50, 51, 53, 20, 8, 46, 58, 18, 61, 2","2","9210025"
"4, 68, 10, 61, 37, 31, 56, 18, 33, 40, 63, 66, 71, 30, 75, 54, 35, 49, 27, 74, 7, 48, 5, 72, 8, 12, 44, 13, 24, 64, 47, 45, 1, 52, 19, 55, 51, 6, 69, 62, 23, 38, 11, 70, 14, 73, 26, 17, 28, 65, 16, 59, 32, 41, 2, 34, 36, 60, 3, 15, 39, 20, 21, 46, 50, 22, 9, 57, 42, 53, 25, 67, 29, 43, 58","21, 71, 23, 68, 45, 32, 26, 35, 75, 13, 58, 44, 9, 14, 48, 64, 31, 61, 53, 49, 38, 20, 39, 22, 37, 3, 72, 28, 59, 69, 10, 24, 7, 65, 74, 66, 40, 54, 50, 60, 56, 41, 33, 29, 63, 30, 47, 51, 34, 27, 4, 57, 15, 2, 5, 70, 62, 18, 52, 43, 36, 25, 19, 6, 46, 73, 1, 67, 11, 8, 17, 42, 55, 12, 16","3","9210025"
"34, 33, 31, 6, 63, 3, 67, 54, 24, 69, 48, 13, 49, 35, 75, 61, 59, 41, 38, 37, 15, 11, 44, 66, 68, 42, 30, 50, 47, 21, 70, 22, 73, 19, 25, 62, 39, 53, 27, 36, 28, 5, 4, 71, 1, 56, 58, 43, 65, 55, 9, 74, 26, 14, 7, 8, 29, 46, 45, 40, 12, 20, 52, 16, 10, 51, 17, 64, 23, 32, 57, 2, 18, 72, 60","10, 15, 37, 45, 54, 39, 70, 49, 61, 13, 6, 48, 3, 33, 20, 43, 32, 38, 73, 42, 17, 23, 57, 55, 67, 26, 69, 30, 25, 29, 68, 7, 2, 12, 44, 60, 65, 1, 66, 18, 56, 58, 19, 51, 11, 59, 62, 47, 27, 22, 64, 72, 75, 5, 40, 28, 35, 21, 36, 4, 50, 71, 74, 14, 24, 34, 52, 41, 53, 46, 16, 31, 63, 8, 9","5","9210025"
"12, 51, 66, 42, 62, 22, 49, 63, 59, 50, 40, 75, 69, 23, 1, 70, 32, 65, 48, 14, 4, 16, 52, 72, 36, 67, 8, 35, 21, 64, 53, 58, 6, 3, 37, 68, 2, 73, 19, 5, 18, 38, 57, 29, 13, 26, 47, 46, 7, 30, 27, 33, 9, 34, 39, 28, 71, 17, 41, 44, 61, 74, 15, 31, 43, 10, 54, 11, 25, 20, 55, 45, 56, 60, 24","31, 63, 40, 33, 32, 21, 18, 42, 57, 53, 74, 38, 71, 50, 20, 67, 24, 61, 23, 55, 14, 59, 25, 2, 72, 19, 26, 37, 7, 28, 10, 69, 62, 17, 3, 11, 56, 43, 4, 65, 15, 66, 35, 6, 27, 29, 73, 12, 46, 51, 8, 60, 58, 54, 41, 22, 39, 75, 68, 49, 5, 52, 34, 44, 13, 70, 45, 36, 48, 30, 47, 9, 16, 64, 1","2","9210025"
"34, 11, 72, 68, 31, 9, 30, 50, 64, 65, 49, 66, 62, 58, 52, 12, 38, 17, 41, 63, 13, 26, 70, 35, 10, 15, 27, 44, 23, 2, 40, 1, 42, 51, 33, 21, 24, 19, 73, 48, 8, 71, 53, 29, 54, 3, 28, 18, 75, 4, 45, 46, 61, 6, 16, 39, 37, 20, 55, 74, 67, 43, 69, 60, 32, 14, 22, 59, 25, 56, 5, 47, 7, 36, 57","41, 61, 75, 31, 15, 13, 20, 32, 49, 59, 9, 67, 50, 65, 57, 40, 28, 43, 6, 53, 71, 4, 46, 10, 7, 8, 52, 56, 37, 17, 55, 18, 25, 70, 34, 11, 29, 60, 48, 12, 5, 62, 44, 39, 3, 72, 1, 24, 54, 63, 73, 66, 27, 35, 68, 58, 30, 2, 16, 51, 23, 45, 21, 47, 74, 19, 26, 69, 33, 36, 64, 38, 42, 14, 22","4","9210025"
"6, 73, 62, 31, 28, 36, 51, 33, 71, 57, 61, 22, 58, 25, 32, 60, 17, 38, 34, 50, 18, 54, 52, 55, 45, 42, 19, 72, 1, 8, 47, 16, 64, 11, 14, 48, 44, 35, 24, 69, 3, 43, 68, 4, 56, 20, 37, 70, 21, 9, 29, 41, 63, 23, 65, 75, 15, 10, 7, 53, 5, 27, 49, 12, 59, 40, 13, 67, 46, 26, 74, 66, 30, 2, 39","31, 43, 41, 65, 45, 60, 29, 39, 17, 24, 67, 70, 51, 75, 14, 23, 33, 64, 15, 11, 54, 59, 61, 37, 69, 74, 68, 22, 7, 53, 48, 27, 16, 47, 52, 50, 72, 36, 66, 62, 4, 42, 6, 28, 19, 10, 8, 40, 57, 46, 5, 9, 12, 13, 18, 56, 63, 20, 30, 35, 55, 71, 1, 2, 26, 38, 3, 32, 73, 21, 34, 25, 49, 44, 58","6","9210025"
"55, 12, 74, 25, 10, 4, 18, 54, 59, 57, 39, 69, 20, 62, 26, 49, 50, 44, 16, 58, 33, 46, 6, 8, 66, 22, 73, 48, 64, 11, 36, 45, 24, 68, 42, 47, 29, 56, 30, 67, 7, 32, 21, 43, 17, 71, 38, 70, 37, 2, 14, 34, 3, 63, 19, 15, 65, 52, 1, 41, 72, 75, 5, 53, 28, 13, 35, 61, 31, 23, 27, 51, 40, 60, 9","21, 54, 31, 42, 32, 13, 56, 14, 30, 70, 46, 65, 49, 5, 69, 43, 74, 4, 29, 6, 59, 35, 57, 58, 20, 67, 25, 17, 71, 16, 8, 18, 19, 48, 38, 1, 15, 72, 41, 60, 12, 68, 73, 61, 39, 47, 75, 34, 33, 24, 45, 62, 36, 64, 11, 50, 40, 23, 3, 44, 55, 66, 37, 51, 52, 7, 10, 9, 2, 26, 28, 53, 63, 27, 22","4","9210025"
"11, 49, 47, 14, 29, 25, 64, 2, 44, 72, 41, 7, 15, 50, 33, 43, 16, 23, 31, 60, 37, 30, 52, 57, 9, 32, 65, 6, 4, 63, 18, 69, 28, 73, 21, 40, 42, 58, 56, 24, 26, 8, 46, 34, 55, 61, 1, 68, 10, 67, 38, 53, 3, 62, 48, 59, 35, 45, 51, 66, 74, 71, 20, 75, 13, 70, 22, 36, 54, 17, 5, 39, 12, 27, 19","24, 46, 58, 31, 53, 61, 70, 60, 52, 73, 19, 14, 41, 35, 74, 3, 69, 66, 62, 1, 40, 34, 29, 25, 6, 10, 37, 44, 7, 47, 43, 18, 13, 38, 59, 30, 55, 50, 11, 27, 57, 28, 64, 56, 75, 9, 42, 45, 54, 65, 23, 36, 49, 39, 22, 20, 2, 21, 26, 63, 33, 48, 15, 8, 16, 4, 51, 17, 72, 5, 68, 32, 71, 67, 12","4","9210025"
